white-king-file,white-king-rank,white-rook-file,white-rook-rank,black-king-file,black-king-rank,white-depth-of-win
c,3,h,6,f,4,nine
c,3,d,6,g,8,ten
c,3,e,3,c,2,one
d,1,h,3,e,2,seven
c,1,e,5,e,4,draw
c,3,a,7,f,5,eleven
d,2,e,3,g,2,two
a,1,b,2,f,2,draw
d,1,e,3,f,4,draw
d,1,h,2,f,2,four
c,2,b,2,d,7,twelve
c,2,b,5,e,2,ten
c,3,f,7,g,7,six
c,2,f,3,a,7,seven
c,2,d,3,f,5,eleven
c,2,e,7,a,2,one
c,2,d,6,f,5,draw
d,1,d,3,b,8,eleven
a,1,d,7,e,5,draw
b,2,f,7,f,7,draw
d,1,f,5,b,2,four
c,3,f,7,f,6,draw
c,3,e,3,d,6,draw
c,2,a,3,e,7,draw
c,1,f,1,d,2,draw
d,1,f,6,e,3,draw
d,1,c,2,b,7,twelve
d,1,d,2,f,3,draw
c,1,c,3,e,8,draw
b,1,c,7,a,7,twelve
b,1,c,3,b,5,draw
d,2,f,1,g,4,draw
d,2,f,3,a,2,one
d,2,b,3,g,2,four
c,1,e,3,e,5,draw
d,3,d,1,f,2,nine
b,2,b,1,d,4,draw
c,2,f,3,g,2,draw
b,2,a,5,d,2,twelve
d,2,e,1,g,3,seven
d,2,e,3,a,2,draw
c,3,c,2,e,5,eleven
d,2,e,3,g,3,nine
d,1,e,7,f,2,two
c,3,a,3,f,2,one
a,1,e,6,d,2,thirteen
b,1,h,3,c,4,thirteen
d,2,f,3,d,8,eleven
a,1,e,3,e,2,twelve
d,1,e,5,a,4,eleven
b,1,c,1,d,5,draw
c,3,e,3,b,2,draw
c,2,h,5,c,7,eleven
b,1,f,3,c,4,draw
d,4,e,1,g,5,draw
d,2,d,2,g,2,one
c,2,h,5,g,8,ten
b,1,g,3,f,6,draw
c,2,d,1,e,5,draw
c,2,a,3,b,4,eleven
c,3,a,1,g,5,seven
c,1,e,7,b,4,draw
c,3,e,7,c,2,one
d,1,b,1,c,4,draw
a,1,h,3,g,5,draw
b,1,d,5,c,4,thirteen
c,2,b,7,a,2,ten
a,1,e,3,b,5,draw
c,3,b,3,d,2,ten
c,2,e,3,h,4,ten
c,2,c,3,d,2,draw
c,1,f,5,f,5,draw
c,3,e,1,c,2,zero
a,1,f,1,g,8,thirteen
b,1,d,1,c,6,draw
c,1,c,3,f,2,ten
c,2,a,5,c,8,eleven
b,1,b,1,e,2,thirteen
d,2,e,3,a,2,three
c,2,c,7,a,7,ten
c,2,b,3,b,4,draw
c,1,d,3,e,2,ten
c,2,e,3,f,5,draw
c,2,e,1,e,7,draw
c,1,f,3,d,6,draw
c,2,a,1,f,6,eleven
d,1,e,5,b,4,draw
c,2,e,6,e,8,ten
d,1,h,3,e,2,twelve
c,3,c,6,e,6,draw
c,2,d,1,f,2,ten
b,1,a,5,c,6,draw
d,3,f,6,e,2,nine
c,2,c,2,g,5,draw
b,2,b,3,f,5,thirteen
d,2,d,3,f,2,eleven
d,2,d,3,c,4,seven
c,1,a,1,f,2,twelve
d,1,a,3,g,4,draw
d,1,e,6,h,2,two
c,2,f,1,e,5,draw
c,2,b,7,c,4,draw
c,1,f,7,g,2,seven
d,1,e,2,f,8,draw
d,2,e,7,c,3,four
b,2,e,2,g,3,draw
d,2,d,1,a,7,seven
c,1,f,5,b,2,draw
a,1,f,6,d,4,draw
b,1,d,6,d,2,draw
c,3,e,1,g,3,draw
b,1,e,1,a,3,eleven
c,3,b,2,g,8,eleven
b,1,f,3,c,4,draw
b,1,g,5,e,2,nine
a,1,e,1,c,2,draw
a,1,h,2,f,2,eleven
c,3,c,6,f,5,ten
a,1,b,4,g,2,thirteen
c,3,a,1,f,2,seven
c,2,a,6,b,2,twelve
d,2,c,3,f,2,twelve
d,2,d,1,a,4,eleven
d,2,h,3,e,8,ten
d,1,d,6,f,4,draw
c,3,e,7,g,4,draw
b,2,f,2,f,5,draw
a,1,g,3,d,2,nine
d,1,e,1,f,4,draw
b,1,d,5,g,4,draw
b,2,e,3,c,5,twelve
a,1,c,7,h,5,twelve
b,1,f,1,c,8,draw
d,1,b,2,f,7,twelve
c,2,e,7,c,5,draw
a,1,c,1,e,2,eleven
b,2,g,1,f,7,draw
c,1,d,4,f,2,eleven
a,1,a,3,d,2,draw
c,3,e,7,g,8,ten
c,2,d,6,f,4,eleven
a,1,c,2,e,2,draw
a,1,b,1,f,5,draw
c,3,b,2,b,7,eleven
c,2,c,3,b,6,ten
c,1,b,7,g,2,twelve
c,3,e,7,g,2,one
c,1,e,3,c,2,three
c,3,f,7,e,2,nine
d,4,f,3,g,2,two
c,2,f,1,c,2,one
c,3,a,1,b,5,draw
c,3,c,7,d,5,draw
c,1,d,2,c,4,twelve
c,1,d,3,b,5,twelve
c,1,c,6,b,2,twelve
b,2,e,7,g,7,draw
c,3,a,1,g,6,ten
c,3,b,1,g,5,eleven
a,1,e,7,f,5,draw
c,2,c,6,a,6,seven
c,1,f,3,a,7,eleven
b,1,c,7,e,2,draw
d,1,b,3,g,8,draw
a,1,a,1,c,4,draw
c,2,f,1,b,6,draw
c,2,d,2,g,5,eleven
c,1,c,7,g,8,draw
d,2,c,6,g,7,five
b,2,e,3,f,5,draw
b,1,h,1,e,4,draw
d,1,e,2,c,5,draw
d,1,d,7,f,2,draw
c,2,g,7,d,2,twelve
b,1,f,1,c,8,draw
c,2,d,3,g,5,eleven
c,3,c,5,b,5,draw
c,2,e,1,g,2,draw
d,1,b,3,d,7,draw
d,1,e,1,a,7,draw
d,3,d,3,f,2,two
c,2,e,2,f,8,eleven
a,1,e,1,g,2,thirteen
c,2,h,1,f,7,draw
b,1,a,3,g,4,ten
c,2,b,2,a,2,two
c,1,d,2,e,4,draw
a,1,g,3,g,5,draw
a,1,c,1,d,2,draw
c,4,e,3,g,5,draw
b,1,g,7,e,5,draw
c,2,e,5,f,8,draw
c,3,c,3,f,6,ten
c,3,b,3,b,2,draw
c,1,e,1,b,5,eleven
a,1,e,3,g,2,twelve
a,1,f,3,a,4,draw
c,1,b,5,g,5,twelve
d,2,f,6,b,2,two
b,1,e,1,e,5,draw
b,2,h,6,f,3,twelve
c,3,a,3,f,5,eleven
c,2,a,5,g,8,nine
d,1,d,3,a,4,eleven
c,3,g,1,f,2,draw
b,1,b,3,d,2,ten
a,1,g,6,c,2,eleven
d,2,a,2,h,3,two
a,1,f,1,g,2,ten
b,2,c,7,g,6,draw
d,1,a,2,g,2,draw
d,3,h,7,f,2,ten
c,1,g,7,c,5,draw
c,1,f,7,f,2,eleven
d,4,e,1,g,8,seven
c,2,b,7,d,5,draw
d,2,e,7,f,3,draw
c,1,c,7,a,2,two
c,3,c,7,f,5,eleven
a,1,g,1,f,4,draw
c,1,b,1,g,3,thirteen
c,1,e,2,g,6,draw
a,1,c,5,g,6,draw
d,1,c,1,g,2,eleven
d,1,a,5,a,8,seven
c,3,e,7,f,5,draw
a,1,f,2,e,2,draw
d,1,c,5,a,7,draw
a,1,e,3,e,4,draw
a,1,g,3,g,3,draw
d,2,a,1,g,6,draw
a,1,g,3,g,7,ten
c,2,h,7,f,6,draw
c,3,f,2,b,6,ten
a,1,e,7,g,4,draw
c,2,e,6,f,6,draw
c,3,g,6,c,3,one
c,3,b,3,g,5,ten
a,1,e,3,e,2,twelve
c,2,c,1,g,5,draw
b,1,a,2,e,2,nine
c,2,d,1,h,2,two
c,2,e,7,g,2,eleven
c,1,e,7,b,6,draw
b,1,d,2,d,2,draw
d,1,e,1,e,7,draw
b,1,e,5,b,7,draw
c,3,d,7,f,5,eleven
a,1,a,6,c,3,draw
d,2,a,3,b,2,one
c,3,e,2,b,3,eleven
c,3,b,5,f,3,eleven
c,1,d,3,e,2,draw
c,2,b,5,f,2,eleven
b,1,f,1,a,2,thirteen
c,1,d,6,b,7,eleven
d,2,h,1,g,4,draw
b,1,d,3,a,7,ten
c,1,b,6,g,2,twelve
c,1,d,2,a,7,ten
b,2,f,7,f,3,draw
c,3,c,5,e,2,draw
b,1,h,1,f,2,twelve
d,2,b,7,a,2,one
a,1,d,2,g,2,draw
c,2,c,7,e,5,draw
d,1,f,2,c,2,draw
c,3,e,3,g,8,draw
c,3,f,6,e,2,ten
c,3,b,3,f,5,eleven
d,1,f,2,b,5,draw
b,2,b,3,f,4,draw
c,3,b,3,f,2,draw
c,2,d,1,g,5,eleven
c,3,a,7,f,5,draw
d,3,b,3,g,4,draw
d,4,e,2,g,2,two
d,2,h,2,g,4,draw
c,2,f,2,e,7,eleven
c,2,b,1,h,6,six
c,3,h,1,b,4,draw
c,2,c,7,f,6,draw
b,2,f,3,c,7,draw
d,1,e,6,f,4,draw
c,1,e,7,c,5,draw
c,2,b,3,b,6,eleven
c,1,h,1,e,7,draw
d,2,c,5,b,5,draw
c,3,e,3,g,2,two
c,1,e,1,c,3,twelve
b,1,d,5,f,2,twelve
d,1,e,1,a,6,ten
c,3,e,5,g,2,seven
c,2,d,1,f,5,eleven
c,2,e,7,f,5,draw
a,1,h,1,f,4,draw
c,3,c,4,a,7,five
b,1,e,3,d,4,draw
c,1,c,5,g,5,eleven
c,3,d,7,g,3,eleven
c,1,d,7,f,5,draw
c,3,d,1,g,8,ten
c,2,b,7,a,3,eleven
c,1,e,3,g,6,draw
c,2,a,1,e,5,draw
c,2,b,3,f,2,four
c,3,c,2,g,5,eleven
d,2,f,3,g,2,four
a,1,e,3,g,8,eleven
b,1,h,5,d,4,draw
b,2,d,3,f,2,ten
d,2,e,3,c,8,eleven
d,2,e,7,a,8,seven
d,1,c,3,d,4,draw
c,2,d,3,c,2,one
c,1,b,3,e,2,draw
d,2,a,7,c,4,draw
d,2,d,2,g,4,draw
d,2,f,7,b,2,one
b,2,d,1,h,5,twelve
c,1,a,1,c,2,draw
d,2,f,2,c,2,zero
c,1,c,1,h,5,nine
c,2,d,1,b,5,draw
d,1,e,1,h,4,draw
c,3,b,3,g,2,two
d,2,d,7,f,2,nine
c,2,e,1,f,7,draw
c,2,e,1,d,8,twelve
c,1,e,1,g,8,eleven
b,3,d,1,g,5,eleven
a,1,d,2,f,3,draw
d,3,e,2,f,8,draw
c,2,h,2,g,2,nine
d,1,b,1,g,2,ten
c,3,d,1,f,2,one
c,1,f,1,g,2,twelve
d,1,e,7,b,4,draw
d,1,b,1,b,8,draw
d,4,d,3,f,2,eleven
c,2,a,3,d,7,draw
c,2,e,1,c,4,draw
c,3,e,5,f,4,draw
c,3,b,6,e,7,draw
b,1,d,3,a,7,twelve
c,1,a,1,c,2,draw
b,1,c,3,d,6,draw
c,1,a,2,d,2,draw
c,2,h,1,g,2,twelve
c,1,e,7,g,4,draw
c,1,g,1,f,7,draw
d,1,e,3,g,8,ten
c,2,c,2,d,5,draw
c,2,e,3,b,8,eleven
c,1,e,7,f,6,draw
c,3,f,2,e,7,draw
c,3,b,1,f,7,ten
c,3,e,2,f,7,draw
c,3,e,5,f,7,draw
d,1,a,1,g,3,twelve
c,1,e,5,a,2,twelve
c,2,e,1,c,5,draw
d,1,d,1,f,2,draw
b,1,e,6,c,6,draw
c,1,f,2,g,5,draw
a,1,a,7,g,4,draw
c,3,c,5,e,5,draw
c,2,a,1,d,2,eleven
c,3,f,3,f,5,draw
a,1,e,1,c,4,draw
c,3,g,1,g,5,draw
d,2,b,7,f,4,draw
b,1,d,3,e,2,nine
b,1,a,7,f,3,draw
c,1,b,7,e,7,draw
c,3,d,5,e,5,draw
c,1,e,3,f,5,draw
a,1,f,1,c,8,thirteen
c,3,f,1,g,7,ten
c,3,e,1,f,2,ten
a,1,d,3,f,7,draw
d,2,e,1,g,2,seven
b,1,b,3,f,2,eleven
b,2,d,5,g,7,ten
d,1,e,7,e,4,draw
d,2,c,1,g,5,draw
c,1,c,1,e,2,draw
a,1,c,7,f,5,draw
c,3,g,7,g,5,draw
d,2,e,2,b,3,two
b,1,a,1,e,6,draw
d,2,e,6,g,2,two
b,1,c,7,c,5,draw
c,1,e,5,g,2,draw
c,1,a,2,f,5,draw
b,1,e,3,c,7,draw
d,1,g,3,b,2,ten
b,1,f,7,g,2,twelve
a,1,h,3,f,5,draw
b,1,a,2,c,2,draw
c,2,d,3,c,2,one
c,3,c,5,f,2,seven
c,3,a,5,f,7,eleven
b,1,a,1,d,4,draw
c,3,e,1,d,3,eleven
d,1,e,1,c,7,draw
c,3,d,3,d,6,eleven
c,2,e,7,f,3,eleven
c,2,e,2,f,3,draw
d,2,d,7,b,8,draw
c,3,e,6,g,4,ten
d,2,f,7,f,2,four
c,1,f,3,a,4,eleven
c,3,f,7,h,7,seven
a,1,d,6,f,5,draw
c,2,e,7,d,8,draw
a,1,c,3,f,3,thirteen
d,1,e,1,b,3,eleven
c,3,e,2,b,5,draw
c,1,d,1,h,6,ten
b,1,h,6,f,2,draw
d,2,e,7,g,2,four
a,1,a,2,e,4,draw
b,2,g,6,g,2,draw
c,1,b,6,c,5,draw
c,1,f,3,f,7,draw
c,3,a,3,f,4,nine
c,1,b,3,b,8,draw
c,3,d,2,b,5,draw
d,2,f,1,e,7,draw
d,2,d,7,f,8,draw
a,1,e,1,f,2,draw
c,3,f,3,f,2,draw
a,1,d,1,f,3,draw
c,2,d,1,h,2,two
c,1,b,7,b,2,draw
c,3,h,5,g,5,draw
c,2,c,2,a,7,four
a,1,h,1,f,3,draw
b,2,e,3,g,2,draw
c,1,b,5,a,3,eleven
a,1,d,6,d,2,ten
c,3,b,1,g,5,eleven
a,1,a,1,e,5,draw
d,2,a,7,f,7,eleven
d,2,f,2,b,8,nine
c,2,f,3,f,4,eleven
c,3,b,3,g,5,ten
d,2,e,3,c,3,eleven
b,1,d,1,b,8,draw
d,1,g,3,f,2,draw
c,2,b,1,f,3,twelve
b,3,e,5,g,7,draw
a,1,e,2,g,2,draw
d,3,f,2,b,8,two
b,2,e,3,f,2,nine
c,3,e,6,f,6,draw
c,2,f,7,a,4,draw
d,2,d,7,b,3,seven
d,4,f,7,g,8,seven
c,2,f,4,h,3,two
c,2,e,7,f,8,draw
c,1,e,1,c,4,draw
a,1,e,3,g,5,draw
b,1,d,7,e,3,draw
d,1,e,1,g,2,ten
c,3,g,1,f,5,draw
c,1,f,3,b,8,twelve
c,1,e,1,e,2,draw
c,2,e,1,d,5,draw
d,1,a,2,g,3,draw
c,1,g,3,g,4,draw
d,3,c,1,b,3,seven
c,1,e,2,b,3,draw
c,4,e,5,g,5,draw
c,1,c,2,b,4,twelve
c,2,d,6,f,5,draw
c,1,a,3,c,6,draw
c,3,g,3,b,2,one
c,3,g,5,f,5,draw
c,1,h,7,d,3,draw
c,4,a,3,f,5,draw
c,2,e,5,g,5,draw
c,3,a,1,f,7,eleven
b,1,e,7,d,2,nine
c,2,e,3,d,4,eleven
c,2,h,1,e,2,eleven
c,2,f,1,f,7,draw
d,2,a,3,g,5,six
c,3,b,1,e,5,draw
a,1,g,6,c,2,draw
d,1,b,6,h,2,two
b,1,h,1,g,4,draw
d,1,e,1,h,2,seven
c,2,f,3,d,5,draw
c,2,g,3,f,6,draw
c,1,c,7,d,8,draw
c,2,e,6,d,5,draw
c,2,e,3,c,5,twelve
b,1,a,3,a,4,twelve
d,2,h,3,f,5,draw
c,2,d,3,f,3,twelve
c,3,f,3,e,5,draw
c,2,f,7,f,4,draw
a,1,c,3,f,5,draw
c,2,b,1,g,4,draw
b,1,f,2,g,2,draw
c,3,e,1,e,2,ten
c,2,b,2,g,2,two
c,3,f,5,f,4,ten
b,1,d,1,g,7,twelve
c,1,e,5,h,8,nine
a,1,a,1,f,4,draw
c,1,b,6,f,7,eleven
d,2,d,6,f,2,four
d,1,d,2,g,8,draw
c,1,d,2,a,8,ten
c,2,e,2,g,5,eleven
c,2,h,1,c,4,twelve
b,1,e,2,e,2,draw
d,1,e,3,g,2,eleven
c,1,a,5,b,7,draw
c,3,d,7,g,2,four
c,2,d,5,e,5,draw
c,2,f,2,d,6,draw
c,1,e,2,g,8,eleven
b,1,e,2,f,5,draw
c,3,c,3,a,2,one
c,2,d,1,b,7,draw
d,1,a,6,e,5,draw
b,1,a,1,b,8,twelve
c,1,e,6,g,3,eleven
d,1,h,3,f,5,draw
c,3,h,5,g,5,draw
a,1,f,1,g,2,thirteen
b,1,a,1,b,7,draw
c,2,e,2,a,7,draw
d,2,b,3,g,3,seven
c,3,f,3,g,2,two
c,3,e,3,a,5,ten
b,1,h,7,b,4,draw
b,2,e,7,f,4,draw
c,1,a,1,e,8,draw
b,2,d,3,f,5,twelve
b,1,e,5,c,8,draw
c,2,e,1,a,7,eleven
c,1,d,3,g,7,twelve
d,2,e,5,g,4,draw
c,3,d,1,f,2,ten
c,1,a,6,g,5,draw
c,2,e,2,e,4,draw
b,2,a,2,f,2,draw
d,1,f,1,f,7,twelve
b,1,a,7,g,5,twelve
d,2,e,1,c,8,draw
d,1,c,5,e,8,draw
a,1,f,1,e,2,sixteen
b,1,d,3,d,3,nine
c,3,b,2,f,2,seven
b,1,b,1,d,2,draw
c,2,a,1,c,4,draw
c,3,f,2,c,5,ten
c,2,h,1,f,8,eleven
a,1,f,7,f,8,twelve
c,2,f,1,g,4,ten
c,2,e,7,d,4,draw
c,3,b,1,f,6,eleven
c,1,f,7,e,2,draw
d,1,e,2,e,2,twelve
d,2,e,6,g,2,eleven
c,3,c,2,a,8,two
c,2,f,6,b,4,draw
b,1,f,2,e,2,draw
b,2,g,1,c,2,thirteen
c,1,h,5,c,7,draw
b,1,e,5,g,8,draw
a,1,f,1,f,2,draw
c,2,a,5,d,6,draw
d,4,c,5,f,3,six
d,2,d,6,a,2,four
c,3,e,1,f,2,nine
c,3,e,5,f,8,four
b,1,a,1,g,2,eleven
b,1,b,3,d,6,draw
c,3,e,3,e,5,draw
d,2,h,7,f,2,ten
d,2,c,2,h,2,two
c,3,h,5,e,2,eleven
b,1,e,7,g,2,eleven
c,2,c,1,b,7,ten
c,2,d,1,g,2,nine
a,1,a,3,b,5,draw
c,1,b,1,g,5,draw
c,1,d,1,g,2,eleven
b,1,h,1,e,5,draw
a,1,e,3,b,8,thirteen
d,1,f,3,a,4,ten
b,1,c,1,b,5,draw
c,3,g,1,h,2,two
b,2,a,1,c,7,draw
c,1,f,5,a,8,two
b,1,e,1,d,3,draw
c,2,g,7,f,4,draw
a,1,d,3,d,5,draw
b,1,b,6,e,8,draw
c,1,b,3,d,2,draw
c,1,e,6,a,5,draw
c,3,b,2,b,4,ten
c,3,f,3,g,5,seven
d,2,a,6,f,3,eleven
c,2,d,7,f,6,eleven
a,1,d,2,e,6,sixteen
c,1,e,7,c,7,draw
a,1,e,3,g,5,draw
c,3,a,6,d,5,draw
b,1,b,3,e,3,draw
c,2,d,3,a,7,ten
c,2,e,2,f,5,draw
c,2,h,3,a,7,seven
c,3,d,6,e,6,draw
b,1,d,7,d,5,draw
c,1,f,2,f,2,ten
c,2,b,3,c,7,ten
d,3,d,2,f,2,two
b,2,e,3,f,4,draw
a,1,h,2,d,4,draw
c,2,e,7,g,7,eleven
c,2,e,5,f,7,eleven
a,1,g,1,e,2,eleven
b,1,d,7,f,6,draw
c,1,c,1,g,7,draw
c,2,b,1,g,7,eleven
c,2,f,2,b,2,draw
c,3,g,2,f,5,draw
b,2,b,1,f,7,twelve
c,3,h,1,f,2,ten
d,4,a,3,f,2,four
c,2,h,1,c,5,draw
c,3,e,5,a,3,seven
b,1,e,3,d,3,draw
b,1,a,1,c,5,draw
b,1,a,1,g,3,twelve
c,2,b,3,f,4,draw
c,1,a,2,f,4,draw
b,2,a,3,e,4,draw
d,1,e,1,c,8,draw
c,2,c,3,e,5,draw
d,2,e,3,g,2,four
c,3,d,7,c,2,eleven
d,2,a,3,b,5,draw
c,1,c,7,f,8,draw
c,1,h,1,e,7,draw
c,2,e,1,a,5,eleven
c,2,e,2,f,2,draw
c,2,f,2,f,4,draw
c,3,d,3,e,4,draw
c,3,b,2,c,8,four
c,2,a,6,g,4,eleven
b,1,a,2,c,8,ten
d,1,e,3,a,8,eight
c,2,e,5,d,7,eleven
c,3,e,5,b,5,draw
c,3,f,7,g,8,draw
b,1,e,7,c,7,draw
c,1,f,1,g,5,twelve
c,1,e,2,e,4,draw
d,2,d,5,a,6,seven
c,3,d,3,g,2,ten
d,1,f,1,b,3,draw
c,2,f,1,h,6,six
c,3,b,3,g,4,draw
d,1,g,3,g,4,seven
c,3,b,1,b,3,two
c,1,e,1,d,4,draw
d,2,e,7,f,3,draw
c,3,b,4,f,5,ten
c,3,c,5,f,3,eleven
a,1,c,6,c,2,draw
c,1,a,1,g,4,eleven
d,2,a,1,b,2,two
c,3,a,3,b,5,draw
b,1,b,7,a,4,ten
d,2,e,2,g,2,draw
b,1,g,7,c,5,draw
c,1,b,7,b,2,thirteen
d,1,e,1,e,2,draw
c,1,h,3,a,2,ten
b,1,f,2,d,8,draw
c,3,f,5,g,2,four
d,1,f,2,b,5,draw
d,2,e,3,g,4,eleven
c,1,f,7,g,4,eleven
c,1,e,6,e,2,draw
c,1,b,3,d,4,draw
c,3,a,1,d,2,draw
c,2,c,1,a,2,eleven
b,2,b,7,f,3,eleven
d,4,h,6,e,2,nine
c,1,h,7,e,2,twelve
c,1,e,5,f,5,draw
c,3,f,5,f,5,draw
c,2,f,1,d,8,eleven
b,1,f,3,d,2,twelve
c,2,c,1,e,7,draw
d,4,f,3,g,2,draw
c,3,d,1,f,7,eleven
a,1,f,3,d,7,eleven
b,1,e,1,c,4,draw
c,2,e,2,f,2,eight
c,1,e,1,g,2,twelve
c,2,f,1,f,5,draw
a,1,d,7,d,2,draw
d,2,e,1,h,8,nine
b,1,g,2,b,2,draw
b,1,a,1,f,2,twelve
d,1,e,2,b,4,draw
b,2,b,6,c,3,thirteen
c,1,a,7,e,2,draw
d,4,h,5,e,2,nine
c,2,e,5,f,5,draw
a,1,f,7,f,4,draw
a,1,g,1,e,2,draw
d,2,e,3,f,2,nine
c,1,b,2,d,4,draw
c,3,b,7,g,7,eleven
d,1,e,1,f,2,draw
d,2,d,3,d,2,ten
c,2,a,2,g,2,nine
c,2,e,3,b,6,draw
c,2,d,5,g,5,draw
d,2,c,1,f,2,ten
d,1,e,1,f,4,draw
b,1,c,1,d,2,draw
c,2,e,2,a,7,eleven
b,1,h,7,e,2,ten
c,3,e,3,f,2,ten
b,1,d,7,g,2,ten
c,2,f,3,a,7,nine
c,1,f,3,e,2,draw
b,1,g,5,f,8,draw
c,2,d,2,g,4,ten
c,2,f,7,e,2,draw
b,3,d,3,f,5,twelve
b,1,b,3,a,7,draw
c,3,b,2,c,7,draw
c,1,a,1,e,6,draw
a,1,a,1,g,7,draw
d,2,a,3,e,2,seven
c,2,d,7,e,5,draw
a,1,a,3,e,2,draw
d,1,b,2,e,7,draw
a,1,d,1,g,4,sixteen
b,1,g,5,e,4,draw
c,2,h,3,f,2,twelve
c,2,g,5,d,2,ten
b,1,e,7,g,2,twelve
c,2,b,7,f,8,eleven
c,2,a,1,f,2,eleven
c,1,d,3,f,5,draw
c,3,d,1,a,4,ten
a,1,e,2,f,7,draw
b,1,b,1,d,4,draw
a,1,f,3,g,2,twelve
c,1,h,1,b,2,draw
c,3,d,7,a,2,one
a,1,f,3,d,2,draw
c,1,a,1,f,8,draw
c,2,d,3,g,5,eleven
c,1,c,3,e,4,draw
b,1,g,6,d,2,draw
a,1,c,2,e,5,draw
a,1,e,5,d,6,draw
c,3,d,1,f,4,seven
d,1,e,2,f,2,eleven
d,2,a,1,g,2,four
b,1,f,7,c,5,draw
c,2,e,5,f,2,eleven
d,1,e,7,g,3,draw
b,1,b,6,g,8,draw
c,3,d,5,a,3,draw
c,2,b,5,e,5,draw
d,1,e,1,b,4,draw
c,2,a,1,h,4,ten
c,3,c,1,b,3,two
d,3,b,3,e,2,draw
c,1,e,1,f,6,draw
c,3,e,2,g,5,draw
b,1,h,3,b,5,draw
c,3,d,3,g,2,seven
c,3,h,3,f,4,eleven
a,1,c,7,f,2,thirteen
c,1,e,2,f,5,draw
c,2,d,3,c,4,draw
c,1,d,1,f,7,draw
c,2,e,6,a,5,draw
c,3,c,1,g,4,seven
d,2,a,2,a,8,ten
c,3,e,2,g,4,draw
c,1,c,3,g,2,draw
c,3,e,5,g,7,draw
b,1,f,7,g,2,draw
d,2,f,3,a,2,one
c,2,b,7,b,6,eleven
d,1,e,7,h,2,four
d,1,e,3,a,8,eight
d,1,e,1,c,2,draw
a,1,f,5,f,5,draw
c,2,d,7,f,5,draw
c,2,e,2,h,5,nine
c,2,f,3,d,7,draw
b,2,g,3,f,2,draw
c,2,e,1,b,5,draw
d,2,f,6,g,8,draw
a,1,a,3,g,7,draw
c,3,b,1,b,3,seven
a,1,a,1,d,2,thirteen
c,3,a,3,g,6,eleven
c,3,f,1,g,3,four
b,2,a,3,e,2,eleven
d,1,d,2,a,2,seven
d,1,c,7,c,5,draw
c,3,c,3,c,2,draw
d,2,b,6,g,2,eleven
a,1,a,1,g,5,draw
c,4,a,5,f,5,draw
b,1,d,3,a,5,eight
c,2,a,3,b,2,one
c,3,h,1,f,5,seven
b,2,h,3,f,2,ten
c,2,f,7,b,2,nine
b,1,e,3,c,6,twelve
d,1,g,2,c,4,draw
b,2,d,5,f,2,ten
b,2,a,3,c,5,draw
c,1,e,7,a,4,eleven
c,2,e,1,g,2,draw
c,3,d,7,b,4,draw
c,3,f,1,c,2,twelve
a,1,e,1,b,4,draw
c,3,b,2,f,5,seven
b,1,e,2,e,2,nine
d,1,h,3,b,2,eleven
d,2,e,1,c,2,four
c,1,f,7,d,6,draw
c,2,f,1,f,7,draw
d,1,d,3,a,2,eight
c,3,d,1,f,2,two
d,2,d,3,a,3,draw
c,1,e,5,a,4,twelve
a,1,d,1,g,2,draw
a,1,c,7,a,6,draw
c,3,f,5,g,2,one
a,1,c,1,d,2,draw
c,1,g,1,e,7,draw
c,3,d,2,d,8,nine
a,1,f,5,e,4,draw
c,1,f,2,e,2,draw
c,2,a,1,f,4,eleven
c,2,g,1,g,3,two
c,2,e,1,g,7,eleven
c,2,f,3,g,8,eleven
c,2,e,2,g,2,draw
c,2,a,1,g,8,twelve
b,1,e,1,e,2,twelve
c,3,f,2,a,2,one
c,3,b,3,g,8,eleven
c,2,h,7,e,2,twelve
c,2,c,1,g,3,twelve
a,1,g,1,e,2,draw
c,2,h,5,c,7,eleven
c,3,e,1,g,5,ten
c,2,b,2,g,8,twelve
d,1,b,7,c,2,ten
c,2,a,2,c,8,eleven
c,3,d,7,e,5,draw
c,2,e,2,c,4,eleven
c,1,e,3,c,5,draw
c,1,e,5,d,3,draw
a,1,d,3,f,2,eleven
c,3,b,6,f,2,six
c,2,e,2,c,8,one
c,1,b,5,c,3,twelve
d,1,c,1,g,2,eleven
a,1,d,2,f,7,draw
c,3,d,5,e,2,nine
d,2,f,1,e,2,four
c,2,f,1,f,6,draw
c,1,g,2,c,8,draw
c,2,h,1,d,5,draw
c,2,a,5,g,5,ten
c,2,d,1,f,2,eleven
c,2,e,5,f,5,draw
a,1,h,6,f,2,thirteen
b,2,h,2,e,2,draw
c,1,d,2,g,5,draw
c,3,e,3,g,3,draw
d,1,f,5,a,8,eleven
d,2,f,1,a,5,five
c,3,f,6,e,3,draw
c,3,d,3,g,2,two
c,2,e,1,b,7,ten
b,2,h,3,d,5,draw
c,1,g,7,e,3,draw
b,2,b,6,g,2,thirteen
c,2,a,3,f,3,ten
c,2,d,6,d,2,twelve
d,3,d,3,a,3,draw
c,3,e,1,g,3,eleven
a,1,h,2,d,2,draw
c,3,a,3,c,5,draw
d,1,e,2,f,2,eleven
a,1,e,6,f,4,draw
a,1,a,3,f,5,draw
c,1,e,5,d,6,draw
b,1,d,3,e,2,draw
c,1,f,7,e,2,draw
c,3,c,5,f,2,seven
d,1,b,6,b,7,draw
a,1,e,2,f,2,thirteen
