lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
C,4.0,8.0,5.0,6.0,2.0,4.0,8.0,5.0,7.0,11.0,10.0,13.0,2.0,9.0,3.0,7.0
V,4.0,10.0,6.0,7.0,3.0,6.0,10.0,3.0,4.0,6.0,11.0,9.0,3.0,8.0,1.0,8.0
U,2.0,1.0,3.0,1.0,0.0,7.0,6.0,11.0,4.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
Z,4.0,9.0,4.0,7.0,2.0,7.0,7.0,4.0,12.504279,10.0,6.0,8.0,0.0,8.0,7.0,8.0
S,6.0,11.0,7.0,7.0,4.0,10.0,6.0,3.0,6.0,11.0,5.0,9.0,3.0,9.0,4.0,9.0
C,3.0,6.0,4.0,4.0,2.0,4.0,9.0,6.0,7.0,12.0,9.0,11.0,1.0,10.0,2.0,7.0
P,4.0,8.0,4.0,5.0,2.0,3.0,12.294484,9.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0
H,2.0,1.0,2.0,2.0,1.0,7.0,7.0,11.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
W,6.0,10.0,6.0,7.0,4.0,5.0,6.0,5.0,3.0,7.0,7.0,8.0,6.0,8.0,4.0,9.0
U,7.0,10.0,8.0,6.5728035,4.0,3.0,9.0,4.0,7.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0
Z,5.0,9.0,6.0,6.0,6.0,8.0,8.0,4.0,6.0,7.0,7.0,7.0,3.0,11.0,13.486733,8.0
N,5.0,9.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,8.0,6.0,8.0,3.0,6.0
X,4.0,11.0,5.0,8.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
V,2.0,3.0,3.0,3.0,1.0,6.0,11.0,3.0,3.0,8.0,11.0,9.0,2.0,11.0,1.0,8.0
B,1.0,0.0,2.0,0.0,1.0,7.0,8.0,6.0,4.0,7.0,6.0,7.0,1.0,8.0,6.0,8.0
V,4.0,7.0,5.0,5.0,3.0,7.0,12.0,3.0,3.0,6.0,11.0,8.0,3.0,10.0,3.0,8.0
C,4.0,6.0,4.0,4.0,2.0,3.0,9.0,6.0,7.0,13.0,11.0,11.0,2.0,9.0,2.0,7.0
Y,3.0,6.0,3.0,4.0,1.0,5.0,10.0,2.0,3.0,9.0,9.0,8.0,0.0,9.0,0.0,8.0
V,4.0,9.0,6.0,7.0,7.0,9.0,6.0,4.0,3.0,7.0,7.0,8.0,8.0,8.0,4.0,6.0
A,3.0,7.0,5.0,4.0,2.0,6.0,5.0,3.0,1.0,6.0,1.0,7.0,2.0,7.0,2.0,6.0
Q,3.0,5.0,4.0,7.0,4.0,8.0,7.0,6.0,3.0,9.0,6.0,9.0,3.0,9.0,3.0,8.0
W,2.0,1.0,2.0,1.0,1.0,7.0,8.0,4.0,0.0,6.0,8.0,8.0,5.0,10.0,0.0,8.0
U,3.0,9.0,5.0,7.0,4.0,9.0,6.0,9.0,5.0,7.0,6.0,9.0,3.0,8.0,5.0,4.0
W,5.0,5.0,8.0,8.0,4.0,7.0,8.0,4.0,2.0,7.0,8.0,8.0,9.0,8.0,0.0,8.0
Z,4.0,10.0,4.0,8.0,2.0,7.0,7.0,4.0,15.0,10.0,6.0,8.0,0.0,8.0,8.0,8.0
P,5.0,9.0,6.0,8.0,4.0,5.0,10.0,5.0,8.0,10.0,8.0,3.0,2.0,10.0,4.0,7.0
K,8.0,14.0,7.0,7.0,3.0,9.0,8.0,3.0,6.0,9.0,5.0,6.0,5.0,9.0,4.0,7.0
W,5.0,8.0,5.0,6.0,4.0,5.0,10.0,2.0,2.0,9.0,7.0,7.0,7.0,12.0,2.0,5.0
E,5.0,7.0,6.0,6.0,6.0,8.0,8.0,5.0,4.0,6.0,6.0,10.0,6.0,9.0,8.0,8.0
Z,5.0,7.0,5.0,9.0,5.0,9.0,6.0,4.0,4.0,10.0,6.0,9.0,3.0,9.0,9.0,7.0
O,6.0,10.0,8.0,8.0,6.0,7.0,8.0,8.0,4.0,7.0,6.0,7.0,5.0,6.0,5.0,8.0
X,4.0,4.0,5.0,6.0,1.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
R,4.0,8.0,6.0,6.0,4.0,9.0,7.0,5.0,6.0,9.0,5.0,8.0,5.0,8.0,4.0,11.0
F,5.0,10.0,6.0,6.528523,3.0,3.0,12.0,3.0,4.0,13.0,9.0,4.0,2.0,10.0,3.0,5.0
Z,8.0,7.0,6.0,11.0,5.0,8.0,5.0,5.0,4.0,11.0,7.0,7.0,3.0,8.0,10.683301,7.0
U,4.0,11.0,6.0,8.0,4.0,5.0,8.0,6.0,7.0,6.0,9.0,9.0,3.0,9.0,1.0,8.0
W,4.0,3.0,6.0,4.0,3.0,7.0,10.0,2.0,2.0,7.0,9.0,8.0,6.0,11.0,0.0,8.0
B,4.0,10.0,4.0,8.0,6.0,6.0,8.0,7.0,5.0,7.0,6.0,7.0,2.403803,8.0,7.0,10.0
W,3.0,5.0,4.0,3.0,2.0,9.0,8.0,4.0,1.0,7.0,8.0,8.0,7.0,9.0,0.0,8.0
M,5.0,7.0,8.0,4.0,4.0,10.0,6.0,3.0,5.0,10.0,3.0,8.0,10.0,7.0,2.0,9.0
V,5.0,9.0,5.0,6.0,3.0,3.0,11.0,4.0,4.0,11.0,11.0,8.0,2.0,10.0,1.0,8.0
N,9.0,14.0,8.0,7.0,4.0,7.0,8.0,5.0,4.0,5.0,6.0,11.0,6.0,10.0,3.0,6.0
Q,2.0,2.0,3.0,3.0,2.0,8.0,8.0,5.0,1.0,7.0,7.0,10.0,2.0,9.0,3.0,8.0
W,4.0,3.0,5.0,2.0,2.0,5.0,11.0,3.0,3.0,9.0,8.0,7.0,6.0,11.0,2.0,5.0
D,8.9681015,13.0,8.0,7.0,5.0,7.0,7.0,5.0,6.0,8.0,4.0,5.0,4.0,7.0,5.0,7.0
H,4.0,8.0,6.0,6.0,8.0,7.0,9.0,5.0,3.0,7.0,6.0,6.0,7.0,8.0,8.0,10.0
W,1.0,0.0,3.0,1.0,0.0,7.0,8.0,4.0,0.0,7.0,8.0,8.0,5.9091754,9.0,0.0,8.0
O,8.643465,14.0,6.0,7.0,3.0,5.0,8.0,5.0,4.0,10.0,6.0,6.0,4.0,10.0,4.0,7.0
J,4.0,9.0,6.0,7.0,2.0,9.0,7.0,2.0,7.0,14.0,2.0,8.0,0.0,7.0,0.0,8.0
O,3.0,1.0,4.0,2.0,1.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
B,3.0,5.0,4.0,4.0,3.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,2.0,8.0,8.0,8.0
H,5.0,10.0,8.0,8.0,8.0,9.0,6.0,3.0,6.0,10.0,4.0,8.0,5.0,7.0,3.0,10.0
W,10.419242,11.0,11.0,7.0,5.0,2.0,10.0,3.0,3.0,11.0,11.0,9.0,8.0,9.0,1.0,6.0
G,3.0,8.853877,4.0,6.0,3.0,6.0,7.0,6.0,5.0,9.0,7.0,11.0,2.0,9.0,4.0,9.0
S,3.0,9.0,4.0,7.0,5.0,8.0,8.0,5.0,5.0,8.0,6.0,8.0,2.0,8.0,7.0,9.0
B,8.0,11.0,6.0,6.0,3.0,9.0,5.0,5.0,4.0,11.0,4.0,9.0,6.0,7.0,6.0,10.0
Q,2.0,4.0,3.0,4.0,3.0,8.0,6.0,6.0,3.0,6.0,6.0,8.0,4.0,9.0,5.0,8.0
N,3.0,6.0,4.0,4.0,3.0,7.0,7.0,8.0,4.0,6.0,6.0,8.0,4.430334,8.0,1.0,8.0
O,8.0,11.0,8.0,8.0,6.0,9.0,7.0,6.0,5.0,9.0,4.0,8.0,6.0,7.0,6.0,9.0
Y,3.0,6.0,5.0,5.0,2.0,6.0,10.0,2.0,6.0,7.0,11.0,8.0,1.0,11.0,2.0,8.0
L,7.0,13.846504,7.0,6.0,4.0,8.0,4.0,4.0,5.0,12.0,7.0,12.0,3.0,9.0,6.0,9.0
V,4.0,9.0,6.0,6.0,3.0,9.0,11.0,3.0,3.0,5.0,11.0,8.0,3.0,10.0,1.0,8.0
S,5.0,11.0,4.0,5.0,2.0,11.0,3.0,3.0,4.0,10.0,3.0,9.0,3.0,6.0,3.0,9.0
T,2.0,1.0,3.0,2.0,1.0,9.0,9.0,3.0,5.0,6.0,11.0,8.0,2.0,9.0,0.0,8.0
M,5.0,9.0,8.0,7.0,6.0,2.0315292,9.0,4.0,5.0,11.0,12.0,10.0,5.0,8.0,2.0,6.0
B,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,3.0,7.0,7.0,7.0,6.0,9.437238,7.0,8.0
K,6.0,8.0,6.0,4.0,3.0,9.0,6.0,3.0,7.0,10.0,2.0,7.0,6.0,9.0,4.0,10.0
N,5.0,10.0,7.0,8.0,6.0,5.0,9.0,3.0,3.0,8.0,7.0,8.0,6.0,8.0,2.0,6.0
V,3.0,7.517789,5.0,6.0,3.0,8.0,11.0,3.0,3.0,5.0,10.0,9.0,3.0,10.0,2.0,8.0
G,8.0,14.167708,7.0,8.0,5.0,7.0,6.0,6.0,5.0,10.0,6.0,10.0,5.0,7.0,7.0,8.0
R,4.0,7.0,5.0,4.0,3.0,6.0,9.0,7.0,5.0,7.0,5.0,8.0,3.0,7.0,5.0,10.0
J,4.0,8.0,4.0,6.0,5.0,7.0,6.0,4.0,4.3456697,8.0,6.0,7.0,3.0,6.0,5.0,7.0
R,4.0,6.4412093,5.0,5.0,4.0,9.0,7.0,5.0,4.0,9.0,5.0,6.0,3.0,7.0,5.0,9.0
L,5.0,9.0,5.0,6.0,3.0,6.0,7.0,4.0,6.0,10.0,7.0,8.0,3.0,10.0,6.0,9.0
P,6.0,9.0,7.0,6.0,5.0,6.0,10.0,4.6569924,5.0,11.0,7.0,4.0,2.0,11.0,4.0,7.0
F,2.0,1.0,2.0,2.0,2.0,7.0,9.0,4.0,5.0,9.0,8.0,5.0,1.0,9.0,3.0,7.0
J,2.0,5.0,3.0,3.0,1.0,9.0,6.0,3.0,6.0,14.0,5.0,10.0,0.0,7.0,0.0,8.0
Z,7.0,11.0,8.0,8.0,6.0,6.0,9.0,3.0,10.0,11.0,8.0,7.0,2.0,9.0,7.0,6.0
J,2.0,5.0,4.0,3.0,1.0,8.0,6.0,2.0,6.0,13.0,5.0,8.0,1.0,7.0,0.0,7.0
O,2.0,1.0,2.0,1.0,1.0,7.0,7.0,7.0,4.0,6.0,6.0,8.0,2.0,8.0,3.0,8.0
K,2.0,1.0,2.5922437,2.0,0.0,4.0,7.0,7.0,2.0,7.0,6.0,11.0,3.0,8.0,2.0,10.0
F,5.0,10.0,7.0,8.0,4.0,4.0,13.0,4.0,5.0,12.0,9.0,3.0,1.0,10.0,3.0,4.0
L,4.0,9.0,5.0,8.0,4.0,7.0,8.0,5.0,5.0,7.0,6.0,8.0,3.0,9.0,9.0,10.0
N,6.0,8.0,8.0,6.0,4.0,6.0,9.0,3.0,5.0,10.0,8.0,7.0,5.0,8.0,1.0,8.0
B,3.0,7.0,5.0,5.0,4.0,8.0,8.0,4.0,6.0,10.0,6.0,6.0,3.0,7.0,6.0,8.0
W,2.0,0.0,2.0,0.0,1.0,6.0,9.0,4.0,0.0,7.0,8.0,7.0,4.0,10.0,0.68494606,7.0
E,2.0,4.0,3.0,3.0,2.0,7.0,8.0,5.0,8.0,6.0,5.0,9.0,2.0,8.0,6.0,10.0
M,5.0,8.0,7.0,7.0,8.0,9.0,9.0,5.0,5.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0
F,4.0,11.0,5.0,8.0,3.0,1.0,11.0,4.0,5.0,11.0,10.0,9.0,0.0,8.0,2.0,7.0
J,7.0,14.0,6.0,9.0,4.0,5.0,10.0,3.0,4.0,12.0,6.0,6.0,3.0,8.0,7.0,8.0
S,2.0,7.0,3.0,4.0,2.0,7.0,7.0,5.0,9.0,5.0,6.0,10.0,0.0,9.0,8.830764,8.0
Y,7.0,9.0,6.0,5.0,4.0,7.0,7.0,4.0,6.0,8.0,9.0,5.0,4.0,11.0,4.0,6.0
W,3.0,2.0,4.0,3.0,2.0,7.0,10.0,2.0,2.0,7.0,9.0,8.0,7.0,11.0,0.0,8.0
Z,4.0,9.0,4.0,6.0,3.0,9.0,5.0,4.0,4.0,10.0,4.0,8.0,3.0,7.0,8.0,9.0
K,5.0,10.0,7.0,8.0,8.0,7.0,9.0,5.0,5.0,8.0,5.0,8.0,8.0,6.0,9.0,12.385729
S,2.0,3.0,3.0,2.0,2.0,7.0,8.0,2.0,7.0,10.0,6.0,7.0,1.0,8.0,4.0,7.0
S,4.0,9.0,6.0,6.0,4.0,7.0,8.0,3.0,7.0,10.0,7.0,9.0,2.0,8.0,5.0,7.0
B,3.0,5.0,4.0,4.0,4.0,6.0,9.0,5.0,3.0,7.0,5.0,7.0,4.0,8.0,7.0,5.0
K,4.0,4.0,6.0,6.0,4.0,7.0,7.0,4.0,7.0,6.0,6.0,9.0,5.0,8.0,5.0,8.0
Q,9.843097,13.0,8.0,6.0,5.0,10.0,3.6207812,4.0,5.0,11.0,6.0,9.0,3.0,9.0,7.0,12.0
X,4.0,9.0,5.0,6.0,3.0,5.0,9.0,2.0,7.0,11.0,10.0,8.0,3.0,8.0,4.0,6.0
U,3.0,2.0,4.0,2.0,1.0,5.0,8.0,5.0,7.0,9.0,9.0,9.0,3.0,10.0,2.0,6.0
I,4.0,11.0,5.0,9.0,4.0,6.0,9.0,0.0,7.0,12.0,7.0,7.0,0.0,9.0,2.0,7.0
C,7.0,10.0,8.0,7.0,4.0,7.0,8.0,5.0,10.0,10.0,7.0,8.0,1.0,7.0,4.0,8.0
F,4.0,8.0,6.0,5.0,3.0,5.0,10.0,3.0,5.0,13.0,7.0,5.0,2.0,10.0,2.0,7.0
C,3.0,6.0,4.0,4.0,2.0,6.0,8.0,8.0,9.0,7.0,7.8424516,14.0,1.0,9.0,4.0,9.0
J,1.0,2.0,2.0,2.0,1.0,11.0,6.0,2.0,5.0,13.0,3.0,8.0,0.0,7.0,0.0,8.0
Z,2.0,4.0,3.0,3.0,2.0,8.0,7.0,5.0,9.0,6.0,6.0,8.0,2.0,8.0,7.0,8.0
V,1.0,1.0,2.0,1.0,0.0,7.0,9.0,4.0,2.0,7.0,12.829812,8.0,2.0,10.0,0.0,8.0
C,2.0,4.0,3.0,2.0,1.0,4.0,9.0,4.0,7.0,11.0,10.0,11.058808,1.0,9.0,2.0,7.0
A,2.0,3.0,3.0,2.0,1.0,6.0,4.0,2.0,0.0,7.0,2.0,8.0,2.0,6.0,1.0,8.0
Y,8.968929,11.0,8.0,6.0,5.0,7.0,7.0,4.0,5.0,9.0,7.0,5.0,4.0,11.0,4.0,6.0
M,3.0,5.0,4.0,5.0,2.0,7.0,7.0,11.311873,2.0,6.0,9.0,8.0,8.0,6.0,0.0,8.0
V,3.0,9.0,5.0,7.0,1.0,7.0,8.0,4.0,3.0,7.0,14.0,8.0,3.0,10.0,0.0,8.0
W,3.0,3.0,5.0,4.0,3.0,5.0,11.0,3.0,2.0,7.0,9.0,9.0,7.0,11.0,0.0,8.0
U,5.0,10.0,5.0,8.0,4.0,7.0,6.0,14.0,5.0,8.0,12.0,7.0,3.0,9.0,0.0,8.0
Y,3.0,6.0,5.0,4.0,2.0,8.0,11.0,1.0,7.0,5.0,11.0,8.0,1.0,11.0,2.0,8.0
T,4.0,7.0,5.0,5.0,5.0,6.0,6.0,2.0,7.0,9.0,6.0,10.0,3.0,7.0,8.0,7.0
G,3.0,7.0,3.0,5.0,2.0,6.0,7.0,6.0,5.0,10.0,8.0,11.0,2.0,8.0,4.0,10.0
W,5.0,7.0,5.0,4.0,2.0,3.0,11.0,3.0,2.0,10.0,10.0,7.0,6.0,11.0,0.0,8.0
B,2.0,5.0,3.0,3.0,3.0,8.0,6.0,6.0,5.0,6.0,6.0,7.0,2.0,8.0,7.0,9.0
S,2.0,1.0,2.0,1.0,0.0,8.0,7.0,6.0,5.0,7.0,6.0,8.0,2.0,8.0,7.0,8.0
U,6.0,8.0,7.0,6.0,3.0,4.0,9.0,6.0,9.0,10.0,9.0,9.0,3.0,9.0,3.0,4.0
F,3.0,6.0,5.0,4.0,3.0,5.0,10.0,3.0,7.0,11.0,10.0,6.0,1.0,10.0,3.0,6.0
J,5.0,8.0,5.0,6.0,3.0,7.0,10.0,3.0,4.0,12.0,5.0,3.0,2.0,9.0,6.0,8.0
B,4.0,11.0,7.0,8.0,10.0,9.0,7.0,4.0,4.0,6.0,8.0,7.0,7.0,10.0,9.42143,8.0
U,7.0608463,13.0,8.0,8.0,6.0,8.0,4.0,5.0,5.0,7.0,8.0,8.0,6.0,8.0,3.0,8.0
Q,3.0,5.0,4.0,5.0,3.0,8.0,8.0,6.0,4.0,6.0,8.0,9.0,3.0,8.0,6.0,10.0
B,3.0,5.0,4.0,4.0,2.0,7.0,7.0,3.0,6.0,10.0,6.0,6.0,2.0,8.0,4.0,8.0
Z,1.0,0.0,1.0,0.0,0.0,8.0,7.0,2.0,9.0,8.0,6.0,8.0,0.0,8.0,5.0,8.0
K,3.0,6.0,4.0,4.0,2.0,6.0,7.0,3.0,6.0481606,8.0,7.0,9.0,3.0,8.0,4.0,8.0
Z,4.0,5.0,5.0,7.0,2.0,7.0,7.0,4.0,14.858345,10.0,6.0,8.0,0.0,8.0,8.0,8.0
X,11.0,11.0,8.0,6.0,4.0,8.0,7.0,3.0,9.0,11.0,7.0,10.0,4.0,9.0,4.0,7.0
T,6.0,10.0,8.0,8.0,6.0,8.0,10.0,5.0,8.0,7.0,8.0,8.0,3.0,10.0,5.0,9.0
W,4.0,6.0,6.0,5.0,7.351123,8.0,7.0,5.0,3.0,7.0,6.0,8.0,8.0,9.0,4.0,8.0
L,4.0,10.0,5.0,8.0,3.0,0.0,2.0,4.0,6.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0
U,4.0,7.0,6.0,4.0,4.0,9.0,5.0,5.0,5.0,9.0,5.0,10.0,3.0,8.0,3.0,8.0
E,4.0,9.0,5.0,8.0,2.0,3.0,7.0,6.0,10.599569,7.0,6.0,14.0,0.0,8.0,7.0,8.0
B,3.0,5.0,5.0,4.0,4.0,9.0,7.0,2.0,6.0,10.0,5.0,7.0,2.0,8.0,4.0,9.0
G,3.0,6.0,4.0,4.0,2.0,7.0,7.0,5.0,5.0,10.0,6.0,11.0,2.0,9.0,4.0,9.0
H,3.0,4.0,4.0,2.0,2.0,4.0,8.0,4.0,6.0,10.0,9.0,10.0,3.0,8.0,3.0,6.0
Y,4.0,10.0,5.0,7.0,2.0,7.0,10.0,3.0,2.0,8.599755,13.0,8.0,2.0,11.0,0.0,8.0
M,3.0,5.0,3.0,3.0,3.0,8.0,9.0,5.0,4.0,7.0,7.0,8.0,3.0,9.0,6.0,8.0
B,3.0,4.7699003,3.0,4.0,3.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0
J,7.0,11.0,9.0,8.0,4.0,7.0,9.0,2.0,7.0,14.0,5.0,6.0,1.0,7.0,1.0,7.0
K,6.0,9.0,8.0,7.0,6.0,5.0,8.0,2.0,5.0,9.0,7.0,9.0,5.0,5.0,3.0,7.0
Q,2.0,3.0,3.0,3.0,2.0,7.0,8.0,6.0,4.0,7.0,7.0,7.0,2.0,8.0,4.0,8.0
S,4.0,7.0,6.0,5.0,4.0,9.0,9.0,4.0,7.0,7.0,7.0,8.0,2.0,10.0,4.0,8.0
W,6.0,10.0,8.0,8.0,7.0,4.0,11.0,2.0,2.0,8.0,8.0,9.0,7.0,11.0,1.0,8.0
Q,5.473724,10.0,6.0,9.0,7.0,8.0,7.0,7.0,2.031669,7.0,7.0,7.0,3.0,8.0,4.0,8.0
I,2.0,6.0,3.0,4.0,1.0,7.0,7.0,1.0,8.0,12.0,6.0,8.0,0.0,8.0,2.0,8.0
T,4.0,10.0,5.0,7.0,5.0,5.0,11.0,3.0,7.0,8.0,11.0,8.0,2.0,12.763189,1.0,7.0
X,4.0,11.0,5.0,8.0,3.0,6.0,7.0,4.0,8.0,6.0,6.0,6.0,3.0,8.0,7.0,8.0
V,2.0,5.0,4.0,4.0,2.0,6.0,10.0,3.0,3.0,8.0,11.0,8.0,3.0,11.0,1.0,8.0
U,3.0,6.0,3.0,4.0,3.0,7.0,7.0,10.0,3.0,7.0,11.0,8.0,3.0,8.0,0.0,8.0
V,9.0,15.0,9.0,8.0,5.0,6.0,8.0,5.0,5.0,8.0,6.0,6.6288357,6.0,10.0,3.0,7.0
F,2.0,1.0,3.0,3.0,2.0,7.0,9.0,4.0,5.0,9.0,8.0,6.0,1.0,9.0,3.0,7.0
I,1.0,4.0,0.0,6.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
X,5.0,9.0,8.0,6.0,4.0,6.0,8.0,2.0,9.0,10.0,9.0,9.0,3.0,8.0,4.0,6.0
M,2.0,3.0,3.0,1.0,1.0,7.0,6.0,5.0,4.0,7.0,7.0,8.0,6.0,5.0,1.0,8.0
X,4.0,8.0,6.0,5.0,4.0,8.0,9.0,1.0,8.0,10.0,4.0,6.0,3.0,8.0,4.0,7.0
S,11.0,14.0,10.0,8.0,5.0,6.0,8.0,4.0,8.0,11.0,6.0,10.0,4.0575356,6.0,5.0,7.0
X,4.0,6.0,5.0,4.0,4.0,7.0,8.0,2.0,5.0,8.0,6.0,8.0,2.0,6.0,6.0,8.0
M,4.0,8.0,4.0,6.0,3.0,8.0,7.0,12.0,1.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
E,3.0,6.0,4.0,4.0,4.0,8.0,7.0,5.0,4.0,7.0,7.0,9.0,4.0,8.0,7.0,8.0
E,4.0,12.0,6.0,8.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,12.0,3.0,10.0,7.0,8.0
C,6.0,10.0,7.0,8.0,4.0,3.0,8.0,6.0,8.0,12.0,10.0,11.0,2.0,9.0,3.0,7.0
O,5.0,7.0,5.0,4.0,3.0,7.0,9.0,8.0,6.0,9.0,7.0,6.0,3.0,8.0,4.0,8.0
L,2.0,7.0,3.0,5.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
P,6.0,11.0,6.0,8.0,5.0,9.0,4.0,3.0,3.0,10.0,5.0,9.0,5.0,7.0,7.0,9.725213
D,2.0,6.0,4.0,4.0,2.0,5.0,7.0,11.0,8.0,6.0,6.0,6.0,3.0,8.0,4.0,8.0
W,5.0,5.0,5.0,4.0,3.0,4.0,11.0,3.0,3.0,9.0,9.0,7.0,6.0,11.0,2.0,6.0
E,3.0,6.0,5.0,4.0,3.0,8.0,7.0,1.0,7.0,11.0,5.0,8.0,2.0,8.0,4.0,10.0
Z,3.0,7.0,6.0,5.0,3.0,7.0,7.0,2.0,9.0,11.0,6.0,8.0,1.0,8.0,6.0,7.0
T,4.0,8.0,6.0,6.0,4.0,6.0,10.114666,4.0,7.0,7.0,10.0,9.0,2.0,10.0,2.0,8.0
O,7.0,11.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,7.0,7.0,11.0,5.0,8.0,5.0,7.0
L,3.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,6.0,7.0,10.0,3.0,8.0,6.0,11.0
H,8.0,11.0,10.0,8.0,8.239589,6.0,7.0,8.0,6.0,7.0,5.0,10.0,5.0,8.0,5.0,10.0
Q,2.0,1.0,3.0,3.7421978,2.0,8.0,8.0,7.0,4.0,6.0,6.0,9.0,2.0,8.0,4.0,9.0
R,4.0,8.0,4.0,3.0,4.0,7.0,8.0,3.0,4.0,7.0,5.0,8.0,6.0,8.0,6.0,7.0
P,4.0,10.0,5.0,7.0,3.0,4.0,12.0,8.186354,2.0,11.0,6.0,3.0,1.0,10.0,4.0,8.0
A,3.0,9.0,5.0,6.0,3.0,7.0,3.0,2.0,2.0,6.0,2.0,8.0,3.0,6.0,3.0,6.0
Q,3.0,4.0,4.0,4.0,2.0,7.0,7.0,6.0,2.0,8.0,8.0,9.0,2.0,8.0,4.0,8.0
G,2.0,1.0,3.0,2.0,2.0,7.0,7.0,6.0,5.0,7.0,6.0,10.0,2.0,8.0,4.0,9.0
S,6.0,11.0,8.0,10.74291,5.0,11.0,3.0,2.0,5.0,10.0,2.0,9.0,3.0,7.0,4.0,10.0
N,1.0,1.0,2.0,2.0,1.0,7.0,7.0,11.0,1.0,5.0,6.0,8.0,4.0,8.0,0.0,8.0
M,7.0,8.0,8.0,5.0,7.0,7.0,8.0,6.0,5.0,5.0,6.0,11.0,10.0,7.0,4.0,8.0
T,2.0,4.0,3.0,3.0,2.0,9.0,12.0,3.0,6.0,5.0,11.0,8.0,2.0,11.0,1.0,8.0
P,4.0,9.0,5.0,6.0,4.0,5.0,10.0,4.0,5.0,12.0,7.0,6.0,1.0,8.0,3.0,8.0
G,2.0,4.0,4.0,6.0,2.0,6.0,7.0,7.0,6.0,5.0,6.0,11.0,2.0,9.0,4.0,9.0
P,3.0,7.0,5.0,5.0,4.0,6.0,10.0,4.0,5.0,10.0,8.0,4.0,1.0,10.0,3.0,6.0
V,3.0,5.0,3.0,3.0,2.0,3.0,12.0,2.0,2.0,9.0,11.0,8.0,2.0,11.0,1.0,7.0
W,6.0,10.0,9.0,8.0,11.292026,5.0,8.0,5.0,4.0,6.0,7.0,9.0,11.219633,8.0,7.0,8.0
E,5.0,10.0,7.0,7.0,6.0,7.0,7.0,2.0,7.0,11.0,6.3258605,9.0,3.0,9.0,4.0,8.0
V,1.0,2.0,3.0,4.0,1.0,8.0,8.0,4.0,2.0,7.0,13.0,8.0,3.0,10.0,0.0,8.0
L,5.0,10.0,5.0,8.0,3.0,0.0,2.0,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
M,6.0,11.0,9.0,8.0,9.0,9.0,5.0,6.0,0.0,7.0,7.0,8.0,9.0,6.0,2.0,8.0
T,4.0,8.0,5.0,7.0,4.0,6.0,12.0,4.0,6.0,7.0,11.0,9.0,2.0,11.0,1.0,8.0
B,3.0,5.0,4.0,3.0,4.0,8.0,7.0,3.0,5.0,10.0,5.0,7.0,3.0,8.0,5.0,10.0
U,4.0,8.0,5.0,6.0,3.0,4.0,8.0,6.0,6.0,9.0,9.0,10.0,3.0,9.0,1.0,7.0
K,4.0,8.0,6.0,6.0,4.0,4.0,8.0,2.0,7.0,10.0,10.621781,11.0,3.0,8.0,3.0,6.0
J,4.0,10.0,4.0,8.0,3.0,7.0,7.0,2.0,7.0,13.0,4.0,7.0,0.0,7.0,0.0,7.0
R,4.0,7.0,5.0,4.0,4.0,9.0,6.0,4.0,6.0,10.0,4.0,8.0,5.0,6.0,4.0,9.0
O,5.0,10.0,3.0,5.0,2.0,7.0,7.0,6.0,4.0,9.0,4.622684,6.0,5.0,9.0,5.0,8.0
H,6.0,7.0,9.0,6.0,6.0,4.0,8.0,3.0,6.0,10.0,9.0,10.0,3.0,9.0,3.0,5.0
V,7.0,10.0,7.0,6.0,3.0,7.0,10.0,3.8607998,5.0,7.0,9.0,5.0,4.0,10.0,3.0,7.0
K,2.0,0.0,3.0,1.0,1.0,6.0,11.0,7.0,2.0,7.0,6.0,8.0,2.0,8.0,5.0,8.0
L,3.0,7.0,4.0,5.0,3.0,4.0,5.0,3.0,8.0,4.0,1.0,9.0,0.0,7.0,1.0,6.0
H,2.0,1.0,3.0,3.0,1.0,7.0,8.0,13.0,1.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0
