lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
B,5.0,7.0,6.0,5.0,5.0,9.0,5.0,3.0,6.0,10.0,5.0,7.0,4.0,8.0,5.0,10.0
T,4.0,9.0,5.0,6.0,3.0,5.0,11.0,3.0,8.0,11.0,10.0,5.0,1.0,11.0,2.0,4.0
C,3.0,7.0,4.0,5.0,2.0,5.0,8.0,6.0,7.0,12.0,9.0,11.5831375,2.0,10.0,3.0,7.0
A,5.0,8.0,8.0,8.0,4.0,9.0,4.0,3.0,4.0,7.0,1.0,9.0,3.0,6.0,4.0,8.0
P,4.0,8.0,6.0,11.0,9.0,7.0,10.0,4.0,2.0,8.0,7.0,7.0,8.0,11.0,6.0,8.0
D,5.0,11.0,8.0,8.0,8.0,8.0,8.0,3.0,6.0,10.0,6.0,5.0,3.0,8.0,3.0,8.0
S,6.0,5.0,7.0,6.0,6.913362,8.0,8.0,5.0,7.0,6.0,7.0,8.0,5.0,10.0,9.0,10.0
O,4.0,9.0,4.0,7.0,3.0,7.0,7.0,8.0,3.0,10.0,7.0,8.0,3.0,8.0,3.0,8.0
P,5.0,9.0,8.0,6.0,3.0,5.0,14.0,6.0,5.0,12.0,7.0,2.0,0.0,9.0,4.0,7.0
R,4.0,6.0,6.0,4.0,4.0,7.0,7.0,4.0,5.0,8.0,5.0,7.0,3.0,7.0,5.0,8.0
G,2.0,5.0,3.0,4.0,2.0,5.0,6.0,5.0,6.0,9.0,7.0,10.0,2.0,10.0,4.0,9.0
B,5.0,9.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,10.0,7.0,6.0,3.0,8.0,6.0,9.0
N,0.0,0.0,1.0,0.0,0.0,7.0,7.0,9.0,0.0,6.0,6.0,7.0,3.0,8.0,0.0,8.0
J,2.0,5.0,4.0,4.0,1.0,8.0,7.0,2.0,7.0,14.0,5.0,9.0,1.0,6.0,1.0,7.0
L,3.0,6.0,4.0,4.0,3.0,6.0,4.0,1.0,8.0,8.0,2.0855114,10.0,1.0,7.0,3.0,9.0
E,4.0,10.0,5.0,8.0,6.0,7.0,7.0,5.0,8.0,6.0,5.0,8.0,3.0,8.0,6.0,8.0
M,6.0,9.0,8.0,6.0,7.0,7.0,8.0,6.0,5.0,6.0,6.0,8.0,9.0,8.0,3.0,7.0
R,7.0,11.0,9.0,8.0,9.0,7.0,6.0,7.0,4.0,7.0,5.0,7.0,3.0,7.0,6.0,12.0
H,5.0,11.0,5.0,8.0,4.6155534,7.0,8.0,14.733402,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
M,5.0,8.347957,6.468202,7.0,6.0,8.0,6.0,7.0,5.0,7.0,7.0,8.0,10.0,8.0,3.0,5.0
O,4.0,9.0,4.0,6.0,3.0,7.0,7.0,8.0,5.0,7.0,5.0,7.0,3.0,8.0,3.0,8.0
V,6.0,10.0,4.0,5.0,2.0,10.0,8.0,5.0,5.0,7.0,10.0,5.0,5.0,12.0,3.0,7.0
Z,2.0,3.0,4.0,2.0,2.0,7.0,8.0,2.0,9.0,11.239033,6.0,8.0,1.0,8.0,5.0,7.0
S,2.0,7.0,4.0,5.0,3.0,8.0,8.0,7.0,6.0,8.0,5.0,7.0,2.0,7.0,9.0,8.0
W,4.0,7.0,5.0,5.0,4.0,3.0,11.0,3.0,2.0,10.0,10.0,7.0,6.0,11.0,2.0,6.0
C,6.0,9.0,7.0,8.0,5.0,4.0,7.0,5.0,6.0,11.0,9.0,14.0,3.0,10.0,3.0,7.0
Y,4.0,8.0,6.0,6.0,5.0,7.0,7.0,6.0,5.0,6.0,7.0,8.0,3.0,9.0,9.0,7.0
R,5.0,10.0,5.0,7.0,3.0,5.0,11.0,8.0,3.0,7.0,4.0,8.0,3.0,7.0,6.0,11.0
B,6.0,11.0,8.0,8.0,10.057743,8.0,7.0,5.0,5.0,7.0,6.0,8.0,6.0,8.0,10.0,9.0
O,2.0,0.0,3.0,2.0,1.0,8.0,7.0,7.0,5.0,7.0,6.0,9.0,2.0,8.0,3.0,8.0
L,5.0,10.0,5.0,8.0,5.0,0.0,2.0,2.0,5.0,6.0,1.0,8.0,0.0,8.0,0.0,8.0
G,7.0,9.0,9.0,8.0,10.0,7.0,8.0,6.0,2.0,7.0,6.0,9.0,7.0,11.0,8.321885,8.0
T,9.0,14.0,7.0,7.0,3.0,6.0,10.0,3.0,8.0,12.0,6.0,5.0,2.0,8.0,4.0,5.0
O,5.0,8.0,7.0,6.0,5.0,7.0,7.0,8.0,3.0,7.0,6.0,11.0,7.0,8.0,5.0,8.0
E,3.0,6.0,5.0,4.0,3.0,5.0,9.0,2.0,8.0,11.0,9.0,8.0,2.0,9.0,4.0,6.0
T,2.0,6.0,3.0,4.0,2.0,7.0,12.0,0.0,5.0,7.0,9.0,8.0,0.0,8.0,0.0,8.0
G,3.0,8.0,4.0,4.0,4.0,10.0,4.376505,4.0,2.0,7.0,6.0,10.0,6.0,7.0,3.0,10.0
G,3.0,6.0,4.0,4.0,2.0,7.0,7.0,7.0,6.0,9.0,6.0,12.0,2.0,9.0,4.0,10.0
U,3.0,8.0,3.0,5.0,3.0,7.0,6.0,13.0,4.0,7.0,10.0,8.0,3.0,9.0,0.0,8.0
H,6.0,9.0,9.0,8.0,6.0,9.794305,7.0,3.0,6.0,10.0,3.1510286,7.0,6.0,8.0,5.0,10.0
M,8.0,10.0,10.479627,8.0,10.0,7.0,6.0,3.0,5.0,9.0,7.0,10.0,11.653584,8.0,5.0,8.0
B,3.0,4.0,4.0,3.0,3.0,8.0,8.0,4.0,6.0,7.0,6.0,6.0,3.0,7.0,6.0,9.0
M,3.0,1.0,4.0,2.0,3.0,8.0,7.0,6.0,4.0,6.0,7.0,8.0,7.0,5.0,2.0,7.0
X,9.0,15.0,9.0,8.0,5.0,7.0,9.0,2.0,9.153635,9.0,8.0,6.0,4.0,10.0,4.0,6.0
W,3.0,3.0,5.0,4.0,2.0,7.0,8.0,3.0,1.0,7.0,10.0,8.0,7.0,11.0,0.0,8.0
L,3.0,7.0,3.0,5.0,1.0,0.0,0.0,5.0,6.0,0.0,1.0,7.0,0.0,8.0,0.0,8.0
X,6.0,9.0,9.0,8.0,8.0,9.0,7.0,2.27195,4.0,7.0,4.0,6.0,4.0,8.0,6.0,7.0
B,3.0,8.0,5.0,6.0,5.0,10.0,7.0,3.0,6.0,10.0,4.0,8.0,2.0,9.0,4.0,12.0
H,4.0,4.0,6.0,3.0,4.0,7.0,8.0,3.0,6.0,10.0,6.0,7.0,3.0,9.0,3.0,7.0
B,4.0,9.0,6.0,6.0,6.0,8.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,8.0,7.0,8.0
E,3.0,9.0,3.0,6.0,2.0,3.0,7.0,6.0,11.0,7.0,6.0,15.0,0.0,8.0,7.0,7.0
Y,2.0,6.0,4.0,4.0,1.0,7.0,10.0,3.0,2.0,7.0,12.0,8.0,2.0,11.0,0.0,8.0
V,4.0,11.0,7.0,8.0,8.0,8.0,9.0,4.0,2.0,7.0,9.0,9.0,8.0,10.0,6.0,6.0
Z,5.0,10.0,8.0,8.0,8.0,9.0,8.0,5.0,4.0,6.0,4.0,6.0,4.0,9.0,9.0,3.5654647
K,7.760658,14.0,7.0,8.0,4.0,4.8488994,8.0,3.0,6.0,10.0,9.0,11.0,5.0,8.0,3.0,7.0
A,2.0,0.0,2.0,1.0,0.0,8.0,3.0,2.0,0.0,7.0,2.0,8.0,2.0,7.0,1.0,8.0
U,5.0,10.0,5.0,7.0,3.0,8.0,4.0,14.485557,5.0,7.0,13.601721,8.0,3.0,9.0,0.0,8.0
R,4.0,6.0,6.0,4.0,5.0,7.0,6.0,8.0,4.0,7.0,6.0,7.0,3.0,8.0,7.0,8.0
S,3.0,4.0,4.0,6.0,3.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,2.0,8.023727,8.466868,8.0
G,5.0,9.0,5.0,8.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,11.0,4.0,8.0,6.0,9.0
E,8.0,15.0,6.0,8.0,4.0,8.0,6.0,4.0,5.0,11.0,6.0,9.0,3.0,10.0,7.0,9.0
P,2.0,6.0,4.0,4.0,2.0,5.0,13.0,5.0,3.0,12.0,6.0,3.0,0.0,10.0,3.0,8.0
Y,2.0,5.0,4.0,3.0,2.0,7.0,11.0,1.0,6.0,6.0,11.0,8.0,2.0,11.0,2.0,8.0
K,5.0,9.0,8.0,6.0,5.0,8.0,8.0,3.0,6.0,9.0,5.0,7.0,5.0,9.0,3.0,8.0
R,4.0,9.0,6.0,7.0,6.0,8.0,7.0,6.0,4.0,9.0,5.0,8.0,5.0,7.0,6.0,11.0
E,5.0,10.0,4.0,8.0,4.0,2.0,8.0,5.0,10.0,7.0,6.0,15.0,0.0,8.0,6.0,7.0
I,2.0,6.0,4.0,4.0,3.0,8.0,5.0,2.0,5.0,7.0,3.0,5.0,1.0,8.0,3.0,7.0
L,3.0,3.0,4.0,5.0,1.0,0.36337534,2.0,6.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,7.0
S,3.0,7.0,4.0,5.0,3.0,7.0,7.0,5.0,8.0,5.0,6.0,8.0,0.0,8.0,9.0,8.0
B,5.0,10.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,2.0,7.0,6.0,9.094013
Q,4.0,9.0,5.0,10.00678,6.0,8.0,8.0,5.0,3.0,8.0,9.0,10.0,3.0,8.0,7.0,9.0
A,5.0,9.0,5.0,4.0,3.0,12.0,2.0,5.0,1.0,10.0,4.0,11.0,4.0,2.1812305,4.0,10.995484
J,3.0,3.0,5.0,4.0,1.0,7.0,7.0,5.0,2.0,8.0,11.0,8.0,3.0,9.0,0.0,8.0
U,7.0,10.0,8.0,8.0,4.0,3.0,8.0,5.0,8.0,10.0,9.0,9.0,3.0,9.0,2.0,5.0
P,7.0,10.0,9.0,8.0,6.0,6.0,12.0,7.0,4.0,10.0,6.0,3.0,2.0,10.0,4.0,7.0
Q,2.0,1.0,3.0,2.0,2.0,8.0,7.0,6.0,3.9225032,6.0,6.0,8.0,2.0,8.0,3.0,8.0
B,1.0,0.0,1.0,0.0,0.0,7.0,7.0,6.0,4.0,7.0,6.0,7.0,1.0,8.0,5.0,8.0
F,2.0,4.0,3.0,6.0,2.0,1.0,12.0,4.0,5.0,12.0,10.0,8.0,0.0,8.0,2.0,6.0
E,2.0,2.0,4.0,2.0,2.0,7.0,7.0,5.0,8.0,7.0,6.0,8.0,2.0,8.0,6.0,8.0
A,4.0,3.0,6.0,4.0,3.0,8.0,3.0,2.0,2.0,8.0,2.0,8.0,3.0,6.0,3.0,8.0
J,3.0,6.0,6.0,6.0,5.0,8.0,9.0,4.0,4.0,7.0,6.0,8.0,4.0,8.0,7.0,5.0
Z,4.0,9.0,6.0,7.0,2.1941528,9.0,4.0,3.0,9.0,11.0,3.0,9.0,1.0,8.0,6.0,10.0
I,6.0,11.0,7.0,8.0,4.0,9.961768,6.0,3.0,8.0,6.0,8.0,4.0,0.0,8.0,4.0,7.0
C,5.0,8.0,6.0,7.0,7.0,6.0,8.0,4.0,5.0,5.0,7.0,11.0,5.0,9.0,7.0,9.0
T,4.0,5.0,4.0,3.0,2.0,5.0,12.0,3.0,6.0,11.0,9.0,5.0,1.0,11.0,1.0,5.0
Q,5.344733,8.0,7.0,8.0,6.0,8.0,4.0,8.0,5.0,6.0,6.0,9.0,5.0,10.0,8.0,10.0
Y,3.0,3.0,4.0,3.0,1.0,3.0,11.0,3.0,6.0,11.0,11.0,6.0,2.0,11.0,2.0,7.0
W,4.0,3.0,4.0,1.0,2.0,4.0,11.0,4.0,2.0,9.0,9.0,7.0,5.0,11.0,1.0,7.0
J,4.0,10.0,5.0,7.0,4.0,7.0,6.0,4.0,5.0,14.0,7.0,12.0,1.0,6.0,1.0,7.0
J,2.0,5.0,4.0,4.0,1.0,8.0,4.0,4.0,5.0,14.0,6.0,12.0,1.0,6.0,0.0,7.0
W,4.0,4.0,5.0,4.0,3.0,6.0,11.0,2.0,2.0,8.0,9.0,8.0,6.0,11.0,1.0,7.0
F,7.0,12.0,9.0,8.0,6.0,6.0,9.0,2.0,6.0,11.0,8.0,6.0,3.0,10.0,4.0,5.0
P,2.0,1.0,2.0,1.0,1.0,5.0,9.0,8.0,4.0,9.0,6.0,5.0,1.0,9.0,3.0,8.0
P,5.0,9.0,5.0,6.0,5.0,3.7837925,14.0,6.0,2.0,11.0,7.0,4.0,0.0,9.0,3.0,8.0
M,4.0,4.0,5.0,6.0,3.0,7.0,7.0,11.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
K,3.0,5.0,5.0,3.0,3.0,7.0,7.0,2.0,7.0,11.0,5.0,9.0,3.0,8.0,3.0,8.0
B,3.0,7.0,4.0,4.756307,4.0,6.0,7.0,6.0,5.0,7.0,6.0,8.0,2.0,8.0,6.0,9.0
A,2.0,3.0,4.0,5.0,3.0,7.0,3.0,3.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,7.0
S,4.0,3.0,5.0,5.0,2.0,7.0,7.0,5.0,8.0,5.0,6.0,8.0,0.0,8.0,9.0,8.0
E,4.0,7.0,5.0,5.0,5.0,8.0,7.0,6.0,2.0,7.0,6.0,8.0,4.0,8.0,7.0,10.0
R,4.0,4.0,6.0,3.0,5.0,7.0,6.0,5.0,4.0,7.0,5.0,9.0,7.0,7.0,6.0,8.0
O,2.0,0.0,3.0,1.0,0.0,7.0,7.0,6.0,5.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
P,5.0,8.0,7.0,8.0,9.0,8.0,7.0,6.0,3.0,7.0,6.0,7.0,4.0,10.0,7.0,8.0
M,3.0,4.0,4.0,3.0,2.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0,7.0,3.0,7.0
T,2.0,2.0,4.0,3.0,1.0,7.0,15.0,1.0,5.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
I,0.0,0.0,0.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
U,7.0,11.0,7.0,8.0,5.0,3.0,8.0,5.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0
Q,3.0,6.0,4.0,7.0,4.0,7.0,8.0,6.0,3.0,7.0,8.0,9.0,3.0,9.0,6.0,10.0
F,5.0,11.0,8.0,8.0,10.962363,8.0,7.0,3.0,5.0,7.0,6.0,7.0,7.0,10.0,8.0,6.0
Y,8.0,8.0,7.0,11.839257,5.0,8.0,11.0,3.0,4.0,7.0,10.0,5.0,5.0,11.0,7.0,8.0
P,5.0,10.0,6.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,9.0,3.0,8.0,6.0,9.0
L,2.0,3.0,3.040685,2.0,1.0,6.0,4.0,2.0,7.0,7.0,3.0,10.0,0.0,7.0,2.0,9.0
T,3.0,4.0,4.0,3.0,2.0,5.0,11.0,2.0,7.0,11.0,10.0,5.0,1.0,10.0,2.0,5.0
M,6.0,9.0,8.0,6.0,5.0,10.0,6.0,2.0,4.0,9.0,4.0,7.0,9.0,7.0,2.0,9.0
O,2.0,1.0,2.0,3.0,1.0,7.0,7.0,6.0,4.0,7.0,5.0,8.0,2.0,8.0,2.0,7.0
C,6.0,6.0,7.0,8.0,3.0,7.0,7.0,8.0,8.0,6.0,7.0,13.76251,2.0,8.0,4.0,8.0
A,3.0,9.0,5.0,6.0,3.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,8.0
Y,7.0,9.0,8.0,7.0,3.0,3.0,11.0,4.0,5.0,12.0,11.0,6.0,1.0,11.0,2.0,5.0
P,3.0,8.0,4.0,6.0,3.0,5.0,10.0,5.0,5.0,10.0,8.0,3.0,1.0,10.0,4.0,7.0
K,6.0,9.0,9.0,7.0,9.0,8.0,7.0,3.0,5.0,7.0,6.0,8.0,8.0,8.0,9.0,6.0
J,1.0,1.0,2.0,1.0,0.0,9.0,6.0,3.0,5.0,13.0,6.0,10.0,0.0,7.0,0.0,7.0
P,2.0,1.0,3.0,3.0,2.0,5.0,10.0,4.0,4.0,10.0,8.0,4.0,1.0,10.0,3.0,7.0
Y,2.0,3.0,4.0,4.0,2.0,5.0,9.0,1.0,6.0,10.0,11.0,9.0,1.0,11.0,2.0,8.0
N,5.0,9.0,7.0,7.0,5.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,2.0,7.0
C,5.0,9.0,7.0,8.0,4.0,4.0,8.0,4.0,9.0,11.0,10.0,11.0,2.6266966,10.0,3.0,8.0
K,3.0,7.0,3.0,4.0,1.0,4.0,8.0,7.0,1.0,6.0,4.0,11.0,3.0,8.0,2.0,11.0
S,5.0,9.0,6.0,7.0,8.561642,8.0,9.0,4.0,3.0,8.0,5.0,7.0,4.0,10.0,11.0,7.0
H,2.0,3.0,3.0,3.0,3.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,3.0,8.0,3.0,8.0
W,8.0,9.0,10.55274,8.0,12.0,6.0,8.0,5.0,5.0,7.0,6.0,7.0,9.0,8.0,8.0,6.0
O,5.0,10.0,5.0,8.0,4.0,8.0,7.0,8.0,4.0,11.0,6.0,8.0,3.0,8.0,3.0,7.0
F,2.0,2.0,3.0,3.0,2.0,5.0,10.0,4.0,5.0,10.0,9.0,5.0,1.0,10.0,3.0,6.0
G,7.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,4.0,7.0,6.0,8.0,10.0,8.0,4.0,9.0
I,2.0,8.0,2.0,5.0,2.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
A,3.0,5.0,4.0,3.0,1.0,8.0,5.0,3.0,0.0,7.0,1.339256,8.0,2.0,7.0,1.0,8.0
S,1.0,0.0,1.0,0.0,0.0,8.0,7.0,3.0,6.0,5.0,6.0,7.0,0.0,8.0,6.0,8.0
B,3.0,7.0,3.0,5.0,4.0,6.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,8.0,6.0,10.0
X,4.0,8.0,6.0,6.0,5.0,8.0,6.0,4.0,4.0,6.0,6.0,9.0,3.0,8.0,9.0,9.0
Y,2.0,8.0,5.0,6.0,1.0,7.0,10.0,2.0,2.0,7.0,13.0,8.0,2.0,11.0,0.0,8.0
I,1.0,9.0,0.0,6.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
Q,4.0,8.0,4.0,6.0,4.0,7.0,5.0,8.0,5.0,5.0,6.0,7.0,3.0,8.0,5.0,9.0
U,5.0,10.0,6.0,7.0,3.0,4.0,9.0,6.0,7.0,11.0,11.0,9.0,3.0,9.0,2.0,6.0
J,5.0,7.0,3.0,8.0,2.0,12.0,5.0,2.0,4.0,11.0,3.0,7.0,2.0,9.0,4.0,11.811613
Q,5.0,8.0,4.0,5.0,2.0,9.0,5.0,4.0,4.0,9.0,4.0,7.0,3.0,8.0,6.0,11.0
R,4.0,10.0,6.0,8.0,6.0,7.0,7.0,8.0,5.0,7.0,6.0,8.0,4.0,8.0,7.0,11.0
V,5.0,9.0,7.0,7.0,7.55332,9.0,6.2407475,2.0,5.0,9.0,5.0,6.0,5.0,10.0,7.0,6.0
B,4.0,7.0,4.0,5.0,4.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,9.0
D,6.0,10.0,9.0,8.0,10.869126,8.0,8.0,4.0,6.0,7.0,6.0,6.0,5.0,8.0,8.739459,4.0
F,2.0,2.0,4.0,3.0,2.0,5.0,11.0,3.0,6.0,11.0,9.0,5.0,1.0,10.0,3.0,6.0
E,3.0,9.0,5.0,7.0,5.0,7.0,7.0,3.0,6.0,8.0,7.0,10.0,3.0,8.0,6.0,9.0
H,2.0,3.0,3.0,1.0,1.0,7.0,8.0,7.0,5.0,7.0,6.0,7.0,3.0,8.0,4.0,9.0
N,3.0,8.0,5.0,6.0,3.0,7.0,8.0,6.0,5.0,7.0,7.0,6.0,6.0,9.0,2.0,5.0
Q,2.0,3.0,3.0,4.0,2.0,8.0,7.0,5.0,3.0,8.0,7.0,9.0,2.0,9.0,4.0,9.0
E,2.0,1.0,4.0,3.0,1.0,4.0,7.0,5.0,9.0,7.0,6.0,14.0,0.0,8.0,6.0,9.0
A,2.0,7.0,4.0,5.0,2.0,10.0,3.0,3.0,2.0,9.0,2.0,8.0,2.0,6.0,3.0,8.0
Q,6.0,12.0,6.0,6.0,5.0,11.0,5.8501787,4.0,5.0,11.0,4.0,7.0,3.0,8.0,8.0,10.0
U,3.0,4.0,4.0,2.0,1.0,7.0,8.0,6.0,7.0,7.0,9.0,9.0,3.0,10.0,1.0,7.0
J,2.0,10.0,3.0,8.0,1.0,12.0,3.0,10.183867,4.0,13.0,5.0,12.0,1.0,6.0,0.0,8.0
V,4.0,11.0,6.0,8.0,2.0,7.0,8.0,5.0,2.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0
B,6.0,11.0,8.0,8.0,9.0,8.0,8.0,6.0,4.0,8.0,6.0,6.0,5.0,9.0,9.0,7.0
I,0.0,3.0,0.0,2.0,1.0,7.0,7.0,1.0,6.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
C,7.0,10.0,9.0,8.0,8.0,6.0,7.0,5.0,5.0,8.0,7.0,10.0,4.0,9.0,7.0,9.0
Z,4.0,8.0,5.0,6.0,3.0,8.0,6.0,3.0,8.0,11.0,4.0118732,8.0,1.0,8.0,6.0,9.0
U,6.0,8.0,7.0,6.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,8.0,3.0,9.0,2.0,8.0
M,4.0,2.0,5.0,3.0,4.0,6.0,6.0,7.0,5.0,7.0,7.0,10.0,7.0,5.0,2.0,8.0
W,3.0,2.0,5.0,3.0,3.0,6.0,10.0,3.0,2.0,7.0,9.0,8.0,6.0,11.0,0.0,8.0
J,2.0,7.0,4.0,5.0,2.0,7.0,9.0,2.0,5.0,14.0,5.0,7.0,0.0,7.0,0.0,8.0
O,4.0,9.0,6.0,7.0,3.0,8.0,7.0,8.0,4.0,7.0,6.0,6.0,3.0,8.0,3.0,7.0
R,3.0,8.0,4.0,6.0,3.0,8.0,7.0,5.0,6.0,9.0,4.0,9.0,3.0,6.0,5.0,10.0
Q,7.0,8.0,6.0,9.0,6.0,7.0,8.0,6.0,3.0,8.0,9.0,10.0,3.0,8.0,7.0,8.0
C,6.0,10.0,6.0,7.0,3.0,5.0,8.0,6.0,8.0,11.0,7.0,9.0,2.0,9.0,4.0,8.0
Q,5.0,8.0,6.0,6.0,5.727027,8.0,6.0,8.0,4.0,6.0,5.0,9.0,3.0,7.0,5.0,8.0
W,3.0,1.0,4.0,3.0,3.0,7.0,11.0,2.0,2.0,7.0,8.0,8.0,6.0,11.0,0.0,8.0
X,5.0,10.0,5.0,7.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
B,5.0,10.900076,8.0,8.0,10.0,8.0,8.0,4.0,4.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0
W,5.0,8.0,7.0,6.0,4.0,6.0,8.0,5.0,2.0,7.0,9.0,8.0,8.0,11.0,0.0,7.0
T,5.0,8.0,5.0,6.0,2.0,5.0,12.0,2.0,8.0,12.0,9.0,5.0,0.0,10.0,1.0,4.475392
N,4.0,5.0,6.0,4.0,3.0,5.0,10.0,3.0,4.0,10.0,9.0,9.0,6.0,9.0,1.0,7.0
F,1.0,0.0,1.0,0.0,0.0,3.0,12.0,4.0,2.0,11.0,8.0,5.0,0.0,8.0,2.0,8.0
Q,3.0,6.0,4.0,4.0,3.0,8.0,6.0,6.0,3.0,7.0,6.0,9.0,3.0,8.0,3.0,8.0
W,4.0,5.0,6.0,3.0,2.0,5.6565657,10.0,4.0,1.0,7.0,9.0,8.0,8.0,11.0,0.0,8.0
Y,3.0,10.0,5.0,7.0,1.0,8.0,10.0,1.0,3.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
C,5.0,9.0,6.0,7.0,2.0,5.0,7.0,7.0,9.0,7.0,6.0,14.268739,1.0,9.0,4.0,9.0
T,4.0,8.0,6.0,6.0,5.0436764,8.0,6.0,6.0,5.0,7.0,6.0,6.0,3.0,10.0,7.0,5.0
M,5.0,10.0,7.0,7.0,6.0,7.0,7.0,4.0,4.0,7.0,8.0,9.0,8.0,5.0,1.0,7.0
Q,7.0,11.0,9.0,8.0,6.0,8.0,5.0,4.0,8.0,8.0,5.0,9.0,4.0,8.0,8.0,10.0
G,4.0,6.0,5.0,4.0,3.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,2.0,7.0,6.0,11.0
O,4.0,6.0,5.0,4.0,4.0,7.0,7.0,6.0,3.0,8.0,6.0,8.0,4.0,8.0,3.0,7.0
J,1.0,0.0,1.0,0.0,0.0,10.0,6.0,4.0,3.0,12.0,5.0,8.0,0.0,7.0,0.0,8.0
J,4.0,9.0,5.0,6.0,3.0,9.0,6.0,1.0,5.0,13.0,4.0,8.0,0.0,7.0,1.0,7.0
N,8.0,11.0,11.0,8.0,5.0,9.0,7.0,3.0,6.0,10.0,0.0,6.0,7.0,10.0,2.0,8.0
S,4.0,10.0,5.0,8.0,5.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,2.0,8.0,9.0,8.0
F,2.0,3.0,3.0,3.0,2.0,5.0,11.0,3.0,6.0,13.0,7.0,5.0,0.0,8.0,2.0,8.0
K,8.0,13.0,8.0,6.5834875,5.0,7.0,6.0,3.0,6.0,10.0,4.0,9.0,6.0,6.0,4.0,8.0
Z,4.0,7.0,5.0,6.0,4.0,9.0,5.0,4.0,8.0,9.0,4.0,7.0,3.0,8.0,7.0,9.353354
B,4.0,7.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,9.0
L,4.0,7.0,5.0,5.0,3.0,6.0,7.0,6.0,4.0,6.0,6.0,9.0,2.0,9.0,5.0,11.0
C,4.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,8.0,6.0,11.0,4.0,9.0,4.0,9.0
F,2.0,1.0,3.0,2.5045626,2.0,5.0,10.0,3.0,6.0,11.0,9.0,5.0,1.0,10.0,3.0,6.0
Q,4.0,10.0,6.0,8.0,4.0,8.0,5.0,9.0,5.0,6.0,6.0,9.0,3.0,8.0,4.0,8.0
M,2.0,0.0,2.0,1.0,1.0,7.0,7.0,9.0,0.0,7.0,8.0,8.0,6.0,6.0,0.0,8.0
K,5.0,9.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,9.0,5.0,8.0,6.0,9.0
O,1.0,4.0,2.0,2.0,1.0,7.0,7.0,5.0,3.0,10.0,6.0,8.0,2.0,8.0,2.0,8.0
H,5.0,8.0,8.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
V,5.0,11.0,8.0,8.0,5.0,9.0,11.0,2.0,4.0,5.0,10.0,9.0,3.0,11.0,1.0,9.0
C,4.0,5.0,5.0,5.0,4.0,7.0,6.0,4.0,3.0,6.0,6.0,9.0,5.0,9.0,6.0,10.0
R,5.321566,9.0,7.0,6.0,5.0,9.0,7.0,3.0,6.0,8.0,4.0,6.0,4.0,6.0,4.0,9.0
K,4.0,5.0,7.0,4.0,4.0,6.0,7.0,1.2547871,7.0,10.0,6.0,9.0,4.0,8.0,4.0,8.0
S,8.0,15.0,6.0,8.0,4.0,8.0,4.0,5.0,5.0,8.0,2.0,8.0,4.0,5.373233,6.0,9.0
O,3.0,1.0,3.0,3.0,2.0,8.0,7.0,8.0,5.0,7.0,6.0,9.0,2.0,8.0,3.0,8.0
