lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
H,4.0,5.0,5.0,4.0,4.0,7.0,6.0,4.0,7.0,6.0,5.0,8.0,3.0,8.0,3.0,8.0
H,5.0,6.0,8.0,5.0,7.84091,7.0,7.0,3.0,3.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0
R,4.0,10.450015,6.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0
B,2.0,0.0,2.0,1.0,1.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0,1.0,8.0,6.0,10.0
I,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
P,4.0,8.0,6.0,6.0,6.0,5.0,10.0,6.0,4.0,10.0,7.0,4.0,1.0,10.0,3.0,7.0
V,6.0,8.0,5.0,6.0,2.0,3.0,11.0,4.0,4.0,10.0,12.0,7.0,2.0,10.0,1.0,8.0
R,2.0,3.0,3.0,2.0,2.0,8.0,7.0,4.0,5.0,7.0,5.0,7.0,2.0,6.0,4.0,8.0
G,4.0,9.0,5.0,7.0,3.0,8.0,6.0,8.0,8.0,7.0,4.0,11.0,1.0,10.0,4.0,9.0
M,4.0,6.0,7.0,3.0,3.0,9.0,5.0,2.0,4.0,8.0,5.0,8.0,9.0,6.0,2.0,9.0
Y,3.0,5.0,4.0,4.0,2.0,5.0,8.0,2.0,8.0,10.0,8.0,9.0,1.0,11.0,5.0,6.0
T,2.0,3.0,2.0,2.0,1.0,8.0,11.0,2.0,5.0,6.0,10.0,8.0,1.0,11.0,0.0,7.0
H,3.0,6.0,5.0,5.0,5.0,7.0,7.0,5.0,4.0,7.0,6.0,7.0,3.0,7.0,8.0,8.0
X,4.0,5.0,5.0,7.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
H,4.0,4.0,5.0,6.0,2.0,7.0,5.0,15.0,1.0,7.0,9.0,8.0,3.0,8.0,0.0,8.0
S,4.0,9.0,5.0,6.0,4.0,8.0,8.0,3.0,8.0,10.0,4.0,7.0,2.0,7.0,5.0,8.0
A,2.0,6.0,4.0,4.0,2.0,8.0,4.0,2.0,0.0,7.0,2.0,8.0,2.0,6.0,1.0,8.0
Y,7.0,9.0,7.0,7.0,4.0,1.7112508,11.0,3.0,6.0,11.0,12.0,7.0,1.0,11.0,2.0,6.0
A,3.0,9.0,5.0,6.0,3.0,12.0,3.0,3.0,2.0,10.0,1.0,9.0,2.0,6.0,3.0,8.0
H,5.0,10.0,8.0,7.0,6.0,8.0,6.0,4.0,6.0,10.0,5.0,9.0,3.0,8.0,3.0,9.0
Z,2.0,5.0,4.0,3.0,2.0,6.0,8.0,2.0,8.0,10.0,8.0,10.0,2.0,8.0,5.0,5.0
B,2.0,7.0,4.0,5.0,5.0,8.0,7.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,8.0
O,3.0,8.0,4.0,6.0,3.0,8.0,7.0,8.0,6.840637,7.0,6.0,8.0,3.0,8.0,3.0,8.0
C,4.0,8.0,4.0,6.0,3.0,5.0,7.0,6.0,8.0,11.0,9.0,13.0,2.0,8.0,4.0,8.0
T,6.0,11.0,7.0,8.0,4.0,5.0,11.0,2.0,9.0,11.0,9.0,4.0,2.0,9.0,4.0,4.0
T,2.0,1.0,3.0,2.0,1.0,5.0,11.0,3.0,7.0,11.0,9.0,5.0,1.0,10.0,2.0,5.0
R,4.0,6.0,6.0,5.0,6.0,9.0,9.0,2.0,4.0,6.0,7.0,8.0,6.0,9.0,6.0,7.0
V,3.0,6.0,5.0,5.0,1.0,7.0,8.0,5.0,2.0,7.0,14.0,8.0,3.0,10.0,0.0,8.0
H,5.0,10.0,5.0,5.0,2.0,7.0,7.0,5.0,5.0,7.0,5.0,8.0,6.0,8.0,5.0,8.0
R,5.0,9.0,6.0,6.0,4.0,8.0,7.0,6.0,6.0,6.0,5.0,10.0,4.0,5.0,7.0,11.0
Z,6.0,9.0,7.0,7.0,5.0,8.0,8.0,3.0,7.0,9.0,6.0,8.0,2.0,8.0,8.0,9.0
H,3.0,2.0,4.0,2.0,2.0,7.0,7.0,5.0,7.0,7.0,6.0,9.0,3.0,8.0,4.0,7.0
U,6.0,9.0,6.0,6.0,4.0,4.0,8.0,5.0,7.0,9.0,8.0,9.0,3.0,9.0,2.0,5.0
S,2.0,3.0,4.0,2.0,1.0,9.0,7.0,3.0,7.0,10.0,6.0,8.0,1.0,8.0,4.0,8.0
P,5.0,11.0,6.0,8.0,3.0,5.0,12.007808,9.0,2.0,10.0,6.0,3.0,1.0,11.0,4.0,8.0
Y,1.0,3.0,2.0,1.0,1.0,7.0,10.0,1.0,5.0,6.0,10.5741005,8.0,1.0,11.0,1.0,8.0
I,1.0,3.0,2.0,2.0,0.0,7.0,7.0,1.0,7.0,13.0,6.0,9.0,0.0,8.0,1.0,8.0
W,4.0,3.0,4.0,3.0,2.0,7.0,12.0,3.0,2.0,7.0,9.0,7.0,7.0,11.0,1.0,8.0
P,3.0,5.0,5.0,3.0,3.0,5.0,11.0,5.0,3.0,11.0,6.0,4.0,1.0,10.0,3.0,8.0
A,4.0,10.0,6.0,8.0,4.0,13.0,3.0,2.0,2.0,10.0,1.0,9.0,2.0,6.0,2.0,8.0
T,4.0,7.0,5.0,4.0,2.0,5.0,10.0,3.0,6.0,10.0,8.0,6.0,2.0,9.0,4.0,4.0
S,4.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0,8.0,6.0,6.0,9.0,0.0,8.0,9.0,7.0
E,2.0,4.0,3.0,3.0,2.0,7.0,7.0,2.0,8.0,11.0,6.0,8.0,1.0,8.0,3.0,8.0
L,3.0,6.0,5.0,4.0,4.0,8.0,6.0,3.0,4.0,9.0,5.0,7.0,2.0,9.0,6.0,10.0
W,2.0,1.0,4.0,2.0,1.0,8.0,8.0,4.0,0.0,7.0,9.0,8.0,6.0,10.0,0.0,8.0
W,3.0,8.0,5.0,6.0,5.0,6.0,12.0,2.0,2.0,7.0,9.0,9.0,5.0,12.0,1.0,8.0
M,4.0,4.0,6.0,3.0,3.0,8.0,6.0,3.0,5.0,8.0,6.0,7.0,8.0,6.0,2.0,8.0
Y,3.0,5.0,5.0,8.0,1.0,9.0,10.0,2.0,2.0,6.0,14.0,8.0,1.0,11.0,0.0,8.0
N,3.0,6.0,5.0,4.0,4.0,9.0,7.0,3.0,5.0,9.0,4.0,6.0,4.0,8.0,1.0,7.0
E,4.0,7.0,4.0,4.0,3.0,7.0,7.0,6.0,7.0,7.0,6.0,9.0,3.0,8.0,6.0,9.0
Y,4.0,10.0,5.0,7.0,2.0,7.0,10.0,2.0,4.0,7.0,12.0,8.0,2.0,11.0,0.0,8.0
Q,4.0,9.0,5.0,8.0,6.0,8.0,6.0,7.0,4.0,6.0,6.0,8.0,3.0,8.0,3.0,8.0
K,6.0,10.0,11.0,8.0,6.0,5.0,7.0,2.0,7.0,9.0,8.0,10.0,4.0,5.0,4.0,7.0
C,2.0,6.0,3.0,5.0,1.0,6.0,6.0,6.0,8.0,9.0,5.0,13.0,1.0,7.0,3.0,8.0
F,2.0,6.0,4.0,4.0,3.0,7.0,9.0,2.0,6.0,12.0,5.0,5.0,1.0,9.0,2.0,8.0
A,4.0,11.0,6.0,8.0,8.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,3.0,8.0,7.0,4.0
H,6.0,9.0,6.0,5.0,4.0,8.0,7.0,2.0,4.0,10.0,6.0,7.0,5.0,9.0,6.0,7.0
V,7.0,14.0,6.0,8.0,4.0,7.0,10.0,4.0,4.0,8.0,9.0,6.0,5.0,12.0,2.0,8.0
J,3.0,5.0,5.0,4.0,1.0,9.0,6.0,3.0,6.0,14.0,5.0,11.0,0.0,8.0,1.0,8.0
G,3.0,3.0,4.0,3.0,2.0,6.0,7.0,6.0,5.0,6.0,6.0,9.0,2.0,8.0,6.0,8.0
D,4.0,7.0,5.0,4.0,4.0,6.0,8.0,9.0,6.151099,7.0,7.0,6.0,2.0,8.0,3.0,8.0
R,3.0,9.0,5.0,6.0,4.0,10.0,6.0,4.0,6.0,10.0,2.0,8.0,3.0,7.0,3.0,11.0
V,9.0,11.0,8.0,6.0,4.0,7.0,10.0,4.0,4.0,7.0,9.0,6.0,6.0,12.140825,3.0,6.0
I,1.0,4.0,0.12165828,3.0,1.0,7.0,7.0,1.0,7.0,7.0,6.0,9.0,0.0,8.0,2.0,8.0
L,4.0,9.009631,4.0,7.0,1.0,0.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0
B,6.0,11.0,8.0,8.0,9.0,7.0,8.0,4.0,4.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0
J,5.0,10.0,6.0,7.0,3.0,5.0,7.0,3.0,6.0,14.0,9.0,12.0,1.0,7.0,1.0,6.0
X,5.0,11.0,9.0,8.0,6.0,11.0,7.0,2.0,8.0,9.0,2.0,5.0,5.0,8.0,4.0,9.0
M,5.0,11.0,6.0,8.0,7.0,8.0,7.0,6.0,5.0,7.0,8.0,9.0,8.0,5.0,1.2772776,8.0
K,5.0,7.0,6.0,5.0,3.0,6.0,8.0,3.0,6.0,10.0,8.0,9.0,3.0,10.0,2.0,7.0
K,7.0,11.0,8.0,7.0,4.0,9.0,6.0,3.0,7.0,10.0,3.0,7.0,3.0,8.0,4.0,10.0
Y,5.0,8.0,5.0,6.0,2.0,3.0,12.0,2.0,4.0,11.0,11.0,7.0,1.0,10.0,0.0,7.0
W,4.0,7.0,7.0,5.0,6.0,8.0,8.0,4.0,0.0,6.0,9.0,8.0,7.0,11.0,0.0,8.0
I,1.0,5.0,0.0,4.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
I,3.0,8.0,4.0,6.0,3.0,8.0,6.0,1.0,6.0,12.0,5.0,8.0,0.0,8.0,1.0,8.0
V,4.0,8.0,6.0,7.0,6.0,8.0,7.0,5.0,3.0,7.0,8.0,9.0,5.0,10.0,6.0,8.0
T,5.0,9.0,6.0,6.0,3.0,7.0,12.0,4.0,8.0,7.0,11.0,8.0,2.0,11.0,1.0,8.0
N,5.0,9.0,6.0,5.0,3.0,9.0,8.0,2.0,5.0,10.0,4.0,6.0,5.0,10.0,2.0,7.0
G,4.0,7.0,5.0,5.0,2.0,7.0,6.0,7.0,7.0,6.0,6.0,9.0,2.0,8.0,5.0,10.0
V,6.0,11.0,9.0,8.0,5.0,7.0,11.0,4.0,5.0,5.0,11.0,10.0,5.0,13.0,2.0,7.0
U,2.0,6.0,3.0,4.0,1.0,7.0,6.0,12.0,4.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
A,1.0,0.0,2.0,0.0,0.0,7.0,4.0,3.0,0.0,7.0,2.0,8.0,2.0,7.0,1.0,8.0
S,4.0,4.0,5.0,6.0,3.0,7.0,7.0,5.0,8.0,5.0,6.0,8.0,0.0,8.0,8.899864,8.0
K,4.0,7.0,6.0,5.0,3.0,7.0,7.0,5.0,8.0,7.0,6.0,11.0,4.0,7.0,5.0,9.0
Z,4.0,8.0,5.0,6.0,3.0,8.0,8.0,2.0,8.0,11.0,6.0,6.0,1.0,9.0,5.0,8.0
Q,5.0,6.0,6.0,7.0,5.0,8.0,6.0,6.0,5.0,9.0,5.0,6.0,3.0,8.0,5.0,7.0
E,3.0,7.0,6.0,4.0,3.0,7.0,6.0,2.0,8.0,11.0,7.0,10.0,3.0,8.0,5.0,8.0
U,2.0,3.0,3.0,4.0,2.0,5.0,8.0,7.0,7.0,7.0,9.0,9.0,3.0,9.0,1.0,8.0
A,2.0,5.0,4.0,3.0,2.0,11.0,2.0,3.0,2.0,11.0,2.0,9.0,2.0,6.0,2.0,9.0
E,4.0,6.0,6.0,4.0,5.0,7.0,7.0,5.0,6.0,7.0,6.0,11.0,3.0,8.0,7.0,8.0
J,3.0,8.0,5.0,6.0,2.0,7.0,6.0,4.0,4.0,14.0,7.0,11.0,1.0,6.0,1.0,6.0
D,4.0,6.0,6.0,6.0,6.0,7.0,8.0,5.0,4.0,7.0,7.0,7.0,4.0,9.0,8.0,7.0
J,2.0,4.0,3.0,5.0,1.0,12.721023,2.0,8.0,4.0,13.0,6.0,12.523213,1.0,6.0,0.0,8.0
A,5.0,10.0,8.0,8.0,7.0,6.0,7.0,5.0,4.0,7.0,6.0,10.0,6.0,8.0,5.3966894,10.0
K,5.0,11.0,8.0,8.0,6.0,3.0,8.0,3.0,5.0,10.0,11.0,11.0,5.0,8.0,4.0,6.0
P,4.0,7.0,6.0,6.0,3.0,5.0,13.1498375,5.0,2.0,11.0,5.0,2.0188086,0.0,10.0,4.0,8.0
R,4.0,5.0,5.0,4.0,4.0,7.0,8.0,5.0,6.0,6.0,5.0,6.0,3.0,7.0,5.0,8.0
A,3.0,7.0,5.0,4.0,2.0,8.0,3.0,2.0,2.0,7.0,2.0,9.0,2.0,7.0,2.0,7.0
X,4.0,6.0,6.0,5.0,4.0,8.0,8.0,3.0,6.0,7.0,7.0,8.0,4.0,12.0,7.0,9.0
S,2.0,3.0,3.0,4.0,2.0,8.0,7.0,8.0,5.0,7.0,6.0,8.0,2.0,9.0,9.0,8.0
H,7.0,9.0,6.0,4.0,3.0,9.0,7.0,4.0,6.0,10.0,2.0,8.0,5.0,6.0,3.0,8.0
D,5.0,10.0,6.0,8.0,5.0,8.0,7.0,4.0,6.0,9.0,2.4015315,5.506114,3.0,7.0,3.0,8.0
F,2.0,3.0,2.0,2.0,1.0,5.0,10.0,5.0,4.0,10.0,9.0,5.0,1.0,10.0,3.0,6.0
Z,3.0,11.0,3.0,8.0,4.0,7.0,7.0,3.0,10.0,9.0,6.0,8.0,0.0,8.0,7.0,8.0
X,5.0,8.0,7.0,6.0,5.0,6.0,7.0,2.0,8.0,9.0,9.0,10.0,3.0,10.0,4.0,8.0
M,6.0,10.0,8.0,8.0,6.0,7.0,4.0,8.0,3.0,9.0,8.0,10.0,6.4145966,6.0,0.0,8.0
S,3.0,8.0,5.0,6.0,2.0,6.0,9.0,3.0,7.0,12.0,7.0,7.0,1.0,9.0,4.0,6.0
R,5.0,7.0,6.0,5.0,5.0,9.0,8.0,6.0,5.0,8.0,5.0,7.0,3.0,7.0,4.0,10.0
L,1.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,5.0,0.0,2.0,5.0,0.0,8.0,0.0,8.0
W,4.0,8.0,6.0,6.0,4.0,5.0,7.0,5.0,1.0,7.0,9.0,8.0,7.0,10.0,0.0,8.0
Y,2.0,1.0,4.0,4.0,2.0,6.0,10.0,1.0,6.0,7.0,11.0,9.0,1.0,11.0,2.0,8.0
H,6.0,9.0,8.0,7.0,9.0,8.0,5.08325,5.0,5.0,7.0,6.0,8.0,3.0,8.0,7.0,11.511014
Y,6.0,8.0,5.0,6.0,3.0,3.0,10.0,3.0,6.0,12.0,12.0,7.0,1.0,11.0,2.0,5.0
M,1.0,0.0,2.0,0.0,1.0,7.0,6.0,8.0,0.0,7.0,8.0,8.0,5.0,6.0,0.0,8.0
K,4.0,9.0,5.0,7.0,2.0,4.0,8.0,8.0,3.0,7.0,6.0,11.0,3.0,8.0,3.0,11.0
I,2.0,5.0,2.0,4.0,1.0,7.0,7.0,2.0,7.0,6.0,6.0,8.0,0.0,8.0,4.0,8.0
W,6.0,7.0,8.0,6.0,7.0,7.0,11.0,4.0,2.0,6.0,9.0,10.0,5.0,11.0,4.0,10.0
R,4.0,1.0,4.0,4.0,3.0,8.0,9.0,7.0,6.0,7.0,5.0,6.0,3.0,7.0,5.0,8.0
O,2.0,6.0,3.0,4.0,3.0,8.0,7.0,7.0,4.0,7.0,6.0,9.0,2.0,8.0,2.0,8.0
E,2.0,1.0,2.0,2.0,1.0,4.0,7.0,5.0,8.0,7.0,6.0,13.0,0.0,8.0,6.0,10.0
B,4.0,3.0,4.0,5.0,3.0,5.0,6.0,9.0,7.0,7.0,6.0,7.0,2.0,8.0,9.0,10.0
P,5.0,8.0,8.0,8.050262,10.0,7.0,8.0,4.0,3.0,6.0,6.0,8.0,8.0,12.08437,10.073295,12.997731
G,3.0,7.0,4.0,5.0,2.0,6.0,4.0,6.0,4.0,7.0,6.0,11.0,3.0,9.0,4.0,9.0
O,4.0,5.0,5.0,4.0,3.0,5.0,7.0,7.0,6.0,7.0,6.0,9.0,4.0,9.0,4.0,8.0
Z,4.0,7.0,6.0,6.0,4.0,7.0,8.0,1.8820518,7.0,10.0,7.0,7.0,1.0,9.0,6.0,7.0
N,4.0,6.0,6.0,4.0,3.0,9.0,8.0,3.0,5.0,10.0,4.0,5.0,5.0,8.0,1.0,8.0
W,5.0,8.0,7.0,7.0,9.0,8.0,7.0,5.0,4.0,7.0,6.0,8.0,8.0,10.0,5.0,9.0
M,5.0,6.4546947,6.0,8.0,4.0,8.0,7.0,13.0,2.0,6.0,9.0,8.0,9.0,6.0,0.0,8.0
A,2.0,2.0,3.0,1.0,1.0,8.0,4.0,2.0,0.0,7.0,2.0,8.0,3.0,6.0,1.0,8.0
G,1.0,2.533744,2.0,1.0,1.0,8.0,7.0,6.0,4.0,6.0,6.0,9.0,2.0,7.0,5.0,10.0
P,1.0,0.0,2.0,1.0,0.0,5.0,10.0,7.0,1.0,9.0,6.0,4.0,1.0,9.0,3.0,8.0
C,8.0,13.0,7.0,8.0,4.0,5.0,9.0,6.0,8.0,11.0,8.0,8.0,2.0,8.0,5.0,8.0
T,6.0,10.0,6.0,8.0,4.0,5.0,12.0,5.0,6.0,11.0,9.0,3.0,2.0,11.920938,1.0,5.0
Q,4.0,6.0,4.0,8.0,3.0,8.0,6.0,9.0,6.0,6.0,4.0,8.0,3.0,8.0,5.0,9.0
H,3.0,7.0,4.0,5.0,4.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
T,5.0,8.0,6.0,6.0,2.0,5.0,13.0,3.0,11.0,12.0,10.0,4.0,0.0,9.0,2.0,4.0
A,4.0,9.0,7.0,6.0,3.0,12.0,3.0,3.0,4.0,11.0,1.0,8.0,2.0,6.0,3.0,9.0
S,3.0,8.0,4.0,5.0,2.0,6.0,6.0,6.0,9.0,6.0,7.0,10.0,0.0,9.0,9.0,7.0
O,1.0,0.0,2.0,0.0,0.0,7.0,7.0,5.0,2.0,7.0,6.0,8.0,2.0,8.0,2.0,8.0
H,5.0,8.0,8.0,6.0,6.0,6.0,8.0,4.0,6.0,10.0,8.0,8.0,3.0,8.0,3.0,5.0
Y,2.0,3.0,3.0,1.0,1.0,5.0,11.0,3.0,7.0,11.0,10.0,4.0,1.0,11.0,1.0,5.0
D,4.0,9.0,5.0,7.0,5.0,6.0,7.0,9.0,7.0,5.0,4.0,5.0,2.0,8.0,3.0,7.0
Z,2.0,5.0,5.0,4.0,2.0,8.0,7.0,2.0,10.0,11.0,6.0,8.0,1.0,8.0,6.0,8.0
J,2.0,6.0,3.0,5.0,2.0,10.0,6.0,3.0,6.0,11.0,3.0,9.0,1.0,6.0,2.0,6.0
O,2.0,6.0,4.0,4.0,2.0,7.0,7.0,6.0,4.0,6.0,6.0,8.0,2.0,8.0,3.0,8.0
I,4.0,8.0,5.0,6.0,3.0,6.0,10.0,2.0,7.0,13.0,6.0,6.0,0.0,8.0,2.0,7.0
Z,4.0,7.0,5.0,6.0,5.0,8.0,7.0,3.0,6.0,9.0,6.0,9.0,2.0,8.0,9.88574,9.0
R,5.0,11.0,5.0,8.0,4.0,6.0,10.0,8.0,5.0,7.0,4.0,8.0,2.0,7.0,6.0,11.0
X,4.0,8.0,5.0,5.0,2.0,7.0,7.0,3.0,6.0,7.0,6.0,8.0,3.0,9.0,4.0,8.0
P,4.0,6.0,4.0,4.0,3.0,5.0,11.0,8.0,2.0,9.476429,6.0,5.0,1.0,10.0,4.0,9.0
R,2.0,1.0,3.0,2.0,2.0,7.0,8.0,4.0,5.0,7.0,5.0,6.0,2.0,7.0,4.0,9.0
M,5.0,9.0,8.0,7.0,8.0,9.0,9.0,6.0,3.0,6.0,7.0,7.0,10.0,10.0,7.0,5.0
U,4.0,8.0,5.0,5.0,4.0,9.0,8.0,7.0,5.0,6.0,7.0,9.0,4.0,11.0,4.0,6.0
E,2.0,4.0,4.0,2.0,2.0,7.0,8.0,2.0,8.0,11.0,6.0,8.0,2.0,8.0,3.0,8.0
M,7.0,9.0,10.585431,8.0,12.0,9.0,7.0,4.0,4.0,7.0,5.0,7.0,12.328659,5.0,7.0,4.0
Q,1.0,1.0,2.0,2.0,1.0,7.0,9.0,4.0,2.0,7.0,9.0,8.0,2.0,9.0,1.0,7.0
I,3.0,10.0,4.0,7.0,4.0,7.0,7.0,1.0,7.0,7.0,6.0,8.0,0.0,8.0,4.0,8.0
U,3.0,6.0,4.0,4.0,2.0,7.0,4.0,14.0,6.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
Y,5.0,11.0,6.0,8.0,3.0,4.0,10.0,3.0,7.5825458,11.0,12.0,6.0,2.0,11.0,4.0,4.0
Z,2.0,3.0,4.0,4.0,2.0,7.0,7.0,5.0,8.0,6.0,6.0,8.0,2.0,9.0,7.0,9.0
M,5.0,9.0,8.0,6.0,6.0,11.0,6.0,2.0,4.0,9.0,4.0,6.0,8.0,6.0,2.0,8.0
V,4.0,9.0,6.0,7.0,1.0,7.0,8.0,4.0,3.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0
W,7.0,10.0,7.0,5.0,3.0,6.0,10.0,4.0,2.0,7.0,8.0,6.0,7.0,11.0,2.0,6.0
Z,3.0,6.0,4.0,8.0,3.0,10.0,4.0,3.7757177,4.0,11.0,4.0,10.0,2.0,9.0,6.0,11.0
X,4.0,7.0,5.0,5.0,3.0,6.0,7.0,1.0,8.0,9.0,7.0,9.0,2.0,8.0,3.0,8.0
G,6.0,8.0,8.0,6.0,5.0,9.0,11.0,6.0,4.0,4.0,6.0,11.0,3.0,8.0,5.0,8.0
H,5.0,8.0,8.0,6.782568,8.0,7.0,8.0,4.0,4.0,6.0,6.0,7.0,8.0,9.0,7.0,6.0
N,3.0,7.0,4.0,5.0,3.0,8.0,8.0,5.0,5.0,7.0,5.0,5.0,5.0,9.0,2.0,5.0
A,3.0,4.0,5.0,3.0,2.0,11.385093,2.0,2.0,0.0,9.0,2.0,9.0,2.0,6.0,2.0,9.0
K,5.0,6.0,7.0,5.0,6.0,7.0,7.0,5.0,6.0,7.0,6.0,8.0,6.0,9.0,6.0,8.0
H,3.0,6.0,5.0,4.0,4.0,7.0,7.0,3.0,4.0,8.0,4.0,8.0,3.0,6.0,6.0,11.0
I,2.0,5.0,3.0,3.897202,3.0,9.0,7.0,4.0,5.0,7.0,6.0,6.0,3.0,8.0,5.0,7.0
Y,6.0,9.0,5.0,4.0,3.0,5.0,8.0,3.0,5.0,10.0,11.0,7.0,3.0,11.0,4.0,5.0
G,6.0,10.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,10.0,6.9374766,8.0,4.0,10.0
C,3.0,6.0,4.0,5.0,1.0,5.0,7.0,6.65774,10.0,7.0,6.0,15.0,1.0,8.0,4.0,9.0
T,2.0,6.0,3.888419,4.0,1.0,8.0,14.0,1.0,6.0,6.0,11.0,8.0,0.0,8.0,0.0,8.0
U,3.0,7.0,6.0,5.0,6.0,8.0,7.0,4.0,4.0,7.0,6.0,8.0,8.0,8.0,4.0,7.0
U,4.0,10.0,5.0,7.0,4.0,8.0,6.0,13.0,5.0,7.0,12.998534,8.0,3.0,9.0,0.0,8.0
V,5.0,9.0,6.0,7.0,5.0,7.0,11.0,1.0,4.0,6.0,10.0,7.0,4.0,10.0,2.0,8.0
O,4.0,9.0,3.0,4.751952,2.0,6.0,10.0,5.0,3.0,10.0,6.0,6.0,3.0,9.0,5.0,8.0
D,5.0,11.0,6.0,8.0,6.0,6.0,7.0,9.0,7.490036,6.0,4.0,6.0,2.0,8.0,4.0,10.0
T,5.0,5.0,7.0,5.0,6.0,7.0,9.0,5.0,7.0,7.0,8.0,8.0,3.0,11.0,6.0,7.0
G,4.0,10.0,6.0,8.0,3.0,8.0,7.0,8.0,8.0,6.0,6.0,10.0,2.0,8.0,6.0,11.0
C,4.0,10.0,4.0,7.0,3.0,6.0,8.0,7.0,6.0,8.0,9.0,8.0,2.0,8.0,4.0,9.0
J,4.0,11.0,4.0,8.0,2.0,9.0,6.0,4.0,7.0,14.0,4.0,9.0,0.0,6.0,1.0,6.0
S,5.0,9.0,7.0,6.0,4.0,7.0,7.0,3.0,7.0,11.0,6.9134345,9.0,1.0,9.0,4.0,8.0
E,4.0,10.0,3.0,7.0,3.0,3.0,8.0,6.0,9.862435,7.0,6.0,14.0,0.0,8.0,7.0,8.0
C,6.0,11.0,5.0,6.0,4.0,8.0,7.0,3.0,4.0,9.0,7.0,9.0,4.0,10.0,9.0,10.0
S,5.0,9.0,6.0,7.0,3.0,7.0,7.0,3.0,8.0,11.0,7.0,8.0,2.0,10.0,5.0,7.0
Y,5.0,10.0,7.0,7.0,5.0,5.0,10.0,1.0,7.0,8.0,12.0,9.0,3.0,11.0,3.0,7.0
N,3.0,5.0,5.0,3.0,2.0,5.0,9.0,4.0,4.0,8.0,7.0,9.0,5.0,9.0,1.0,7.0
C,4.0,9.0,4.0,7.0,2.0,5.0,10.0,8.0,7.0,13.0,9.0,6.0,2.0,10.0,3.0,7.0
I,1.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
N,3.0,4.0,4.0,4.0,2.0,7.0,7.0,14.0,2.0,5.0,6.0,8.0,5.0,8.0,0.0,8.0
N,5.0,8.0,5.0,5.0,3.0,7.0,8.0,2.0,4.0,9.0,5.0,7.0,4.0,9.0,2.0,7.0
X,5.0,11.0,7.0,8.0,5.0,7.0,7.0,3.0,8.0,6.0,6.0,9.0,3.0,8.0,6.0,9.0
V,4.0,9.0,6.0,7.0,3.0,5.0,11.0,2.0,4.0,9.0,11.0,7.0,3.0,9.0,1.0,8.0
Z,3.0,8.0,5.0,6.0,2.0,7.0,7.0,4.0,13.254485,9.0,6.0,8.0,0.0,8.0,8.0,8.0
B,4.0,6.0,4.0,3.0,3.0,7.0,7.0,5.0,6.0,7.0,5.0,6.0,4.0,7.0,5.0,7.0
D,3.0,5.0,5.0,3.0,2.0,9.0,7.0,3.0,7.0,10.0,4.0,7.0,3.0,8.0,3.0,8.0
S,3.0,7.0,4.0,6.0,2.0,7.0,7.0,5.0,8.0,5.0,6.0,6.0,0.0,8.0,9.0,7.0
F,1.0,0.0,1.0,1.0,0.0,3.0,11.0,4.0,3.0,11.0,9.0,7.0,0.0,8.0,2.0,8.0
R,8.0,13.0,10.0,8.0,9.0,7.0,7.0,3.0,4.0,7.0,4.0,8.0,7.0,7.0,7.0,7.0
T,2.0,6.0,4.0,4.0,2.0,7.0,11.0,3.0,7.0,7.0,10.0,7.0,1.0,10.0,1.0,8.0
Y,4.0,5.0,5.0,4.0,2.0,4.0,10.0,2.0,8.0,11.0,10.0,6.0,1.0,10.0,3.0,4.0
L,2.0,4.0,2.0,3.0,1.0,3.0,2.0,5.0,6.0270157,0.0,1.0,6.0,0.0,7.0,0.0,6.0
Y,5.0,8.0,5.0,4.0,3.0,6.0,8.0,3.0,3.0,9.0,9.0,6.0,4.0,10.0,4.0,6.0
V,3.0,7.0,5.0,5.0,2.0,7.0,12.0,3.0,5.0,7.0,12.0,8.0,3.0,10.0,1.0,8.0
B,5.0,8.0,7.0,5.0,4.0,9.0,7.0,3.0,7.0,10.0,4.0,8.0,5.0,6.0,5.0,9.0
