lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
Q,5.0,11.0,4.0,6.0,3.0,9.0,6.0,5.0,5.0,11.0,4.0,9.0,3.0,8.0,8.0,11.0
M,5.0,9.0,6.0,7.0,5.0,7.0,7.0,12.0,1.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
C,3.0,6.0,4.0,4.0,3.0,6.0,8.0,6.0,5.0,9.0,7.0,11.0,4.0,9.0,4.0,9.0
G,6.0,9.0,6.0,8.0,5.0,6.0,7.6625986,5.0,5.0,9.0,8.0,8.0,3.0,7.0,4.0,8.0
N,4.0,5.0,5.0,5.0,4.0,6.0,9.0,12.016487,2.7785056,7.0,6.0,8.0,4.0,8.0,0.0,9.0
B,1.0,0.0,2.0,1.0,1.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,1.0,8.0,6.0,8.0
E,2.0,1.0,2.0,3.0,1.0,5.0,7.0,4.0,9.0,7.0,6.0,10.0,0.0,8.0,6.0,8.0
W,4.0,9.0,5.0,6.0,5.0,7.0,8.0,4.0,1.0,7.0,8.0,8.0,7.0,10.0,0.0,8.0
E,5.0,8.0,6.0,6.0,5.0,5.0,8.0,3.0,8.0,11.0,8.0,9.0,3.0,8.0,5.0,5.0
H,1.0,0.0,2.0,1.0,0.0,7.0,7.0,12.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
T,2.0,5.0,3.0,4.0,1.0,8.0,12.0,0.0,6.0,6.0,11.0,8.0,0.0,8.0,0.0,8.0
X,5.0,10.0,6.0,7.0,2.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
D,4.0,8.0,5.0,6.0,4.0,8.0,7.0,5.0988836,6.0,9.0,4.0,5.0,2.0,8.0,3.0,7.0
S,5.0,7.0,6.0,5.0,4.0,7.0,7.0,3.0,7.0,11.0,6.0,8.0,2.0,8.0,4.0,7.0
D,2.0,1.0,2.0,2.0,2.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0
B,5.0,9.0,7.0,6.0,6.0,6.0,8.0,8.0,5.0,8.0,6.0,8.0,4.0,9.0,8.0,8.0
U,4.0,6.0,5.0,4.0,3.0,4.0,8.0,6.0,6.0,7.0,9.0,10.0,3.0,9.0,1.0,7.0
S,5.0,6.0,6.0,5.0,4.0,8.0,5.0,2.0,5.0,8.0,2.0,7.0,1.0,7.0,5.0,9.0
J,1.0,4.0,3.0,3.0,1.0,8.0,7.0,3.0,4.0,13.0,6.0,10.0,1.0,6.0,1.0,7.0
B,4.0,3.0,5.0,4.0,4.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,4.0,8.0,7.0,9.0
M,7.0,9.0,10.0,7.0,7.0,4.0,7.0,4.0,5.0,10.0,10.246732,11.0,9.0,6.0,3.0,6.0
X,1.0,0.0,2.0,1.0,1.0,7.0,7.0,5.0,4.3087273,7.0,6.0,8.0,2.0,8.0,4.0,8.0
C,2.0,1.0,2.0,1.0,0.0,6.0,7.0,5.8831763,8.0,7.0,6.0,14.0,0.0,8.0,4.0,10.0
O,3.0,3.0,4.0,3.0,2.0,8.0,7.0,7.0,5.0,9.0,6.0,8.0,2.0,8.0,3.0,8.0
T,2.0,2.0,4.0,2.0,0.0,7.0,15.0,1.0,4.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
J,7.0,11.0,9.0,8.0,5.0,9.0,5.0,4.0,5.0,14.0,6.0,11.0,2.0,6.0,1.0,7.0
E,3.0,6.0,5.0,5.0,4.0,7.0,7.0,6.0,9.0,7.0,6.0,9.0,3.0,8.0,6.0,8.0
Y,4.0,9.0,6.0,8.0,4.0,5.0,9.0,1.0,8.0,7.0,12.0,7.0,1.0,11.0,2.0,7.0001354
E,2.0,6.0,3.0,4.0,2.0,7.0,8.0,5.0,7.0,9.0,8.0,9.0,2.0,10.0,5.0,10.0
C,2.0,2.0,2.0,3.0,1.0,6.0,7.0,7.0,7.0,7.0,7.0,13.0,1.0,8.0,4.0,10.0
Q,5.0,11.0,6.0,7.0,4.0,9.0,4.0,3.0,6.0,10.0,4.0,9.0,3.0,8.0,8.0,13.647781
U,9.0,12.0,10.0,8.0,8.0,3.0,8.0,4.0,8.0,10.0,8.0,11.0,6.0,9.0,6.0,4.0
Z,2.0,0.0,2.0,1.0,1.0,7.0,7.0,3.0,10.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0
P,3.0,10.0,5.0,7.0,3.0,5.0,13.366881,6.0,2.0,12.0,6.0,2.6713724,1.0,10.0,5.0,6.0
U,2.0,0.0,2.0,1.0,1.0,7.0,8.0,7.0,5.0,7.0,9.0,9.0,3.0,9.0,1.0,8.0
H,2.0,5.0,4.0,3.0,4.0,8.0,7.0,3.0,3.0,8.0,6.0,8.0,3.0,9.0,3.0,7.0
V,6.0,9.0,6.0,5.0,2.0,5.0,11.0,3.0,2.0,10.0,9.0,5.0,4.1025286,10.0,2.0,6.0
S,4.0,10.0,5.0,8.0,4.0,8.0,7.0,7.0,6.0,7.0,5.0,8.0,2.0,8.0,9.0,8.0
V,5.0,7.0,6.0,7.0,6.0,7.0,10.0,4.0,4.0,7.0,7.0,9.0,4.0,7.0,6.0,5.0
G,4.0,6.0,5.0,4.0,3.0,7.0,6.0,6.0,6.0,8.0,6.0,11.0,2.0,9.0,4.0,8.0
I,5.0,11.0,6.0,8.0,4.0,8.0,8.0,1.0,8.0,11.0,6.0,7.0,0.0,9.0,4.0,7.0
T,2.0,3.0,3.0,3.0,1.0,7.0,12.0,3.0,7.0,7.0,11.0,8.0,1.0,11.0,1.0,8.0
N,2.0,5.0,3.0,3.1743133,1.0,7.0,7.0,13.0,2.0,5.0,6.0,8.0,4.0,8.0,0.0,8.0
Y,9.0,10.0,7.0,14.890378,6.0,8.0,11.0,2.0,2.0,8.0,10.0,6.0,3.0,10.0,8.0,7.0
H,4.0,7.0,6.0,6.0,4.0,8.0,7.0,3.0,6.0,10.0,5.0,8.0,3.0,8.0,3.0,8.0
O,6.0,10.0,6.0,8.0,5.0,7.0,7.0,8.0,5.0,9.0,7.0,8.0,3.0,8.0,4.0,7.0
G,4.0,11.0,5.0,8.0,6.0,9.0,6.0,3.0,3.0,7.0,5.0,8.0,5.0,8.0,4.0,11.0
K,6.0,8.0,8.0,5.4621606,8.0,5.0,8.0,3.0,5.0,9.0,8.451433,9.0,6.0,8.0,5.0,4.0
A,4.0,7.0,7.0,5.0,4.0,8.0,4.0,3.0,0.0,7.0,1.0,8.0,4.0,6.0,1.0,8.0
N,7.0,9.0,9.0,7.0,5.0,6.0,8.0,3.0,4.0,10.0,7.0,8.0,7.0,8.0,1.0,7.0
R,3.0,3.0,4.0,3.0,3.0,6.0,8.0,4.0,6.0,7.0,5.0,7.0,4.0,7.0,3.0,8.0
X,4.0,4.0,5.0,5.0,2.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
N,5.0,8.0,6.0,6.0,3.0,7.0,7.0,14.0,1.0,5.0,6.0,8.0,6.0,8.0,0.0,8.0
F,3.0,4.0,2.0,2.0,1.0,5.0,10.0,4.0,5.0,10.0,8.0,5.0,1.0,8.0,3.0,6.0
F,1.0,3.0,2.0,1.0356692,1.0,5.0,10.0,3.0,4.0,12.0,7.0,5.0,1.0,9.0,1.0,7.0
M,4.0,9.0,5.0,6.0,5.0,7.0,3.0,10.0,1.0,7.0,8.0,8.0,8.0,4.315801,1.0,8.0
J,2.0,3.0,4.0,2.0,1.0,10.0,7.0,2.0,5.0,14.0,5.0,9.0,0.0,8.0,0.0,8.0
N,1.0,0.0,2.0,0.0,0.0,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
V,2.0,5.0,4.0,3.0,1.0,6.0,12.0,3.0,4.0,9.0,11.0,8.0,2.0,11.0,1.0,8.0
F,2.0,3.0,2.0,2.0,1.0,5.0,10.0,4.0,6.0,10.0,9.0,5.0,1.0,9.0,3.0,6.0
W,4.0,9.0,5.0,8.0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,3.0,8.0,3.0,8.0
U,5.0,7.0,6.0,4.0,3.0,4.0,8.0,4.0,8.0,10.0,9.0,9.0,3.0,8.0,3.0,5.0
I,1.0,10.0,0.0,8.0,1.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
C,2.0,3.0,3.0,2.0,1.0,5.0,8.0,4.0,6.0,11.0,9.0,10.0,1.0,10.0,2.0,8.0
T,3.0,10.0,4.0,8.0,1.0,7.0,13.444688,0.0,6.0,8.0,11.0,8.0,0.0,8.0,0.0,8.0
N,4.0,7.0,6.0,5.0,4.0,8.0,8.0,4.0,6.0,7.0,6.0,5.0,7.0,11.0,2.0,6.0
Q,3.0,9.0,3.0,6.0,4.0,8.0,6.0,7.0,4.0,6.0,7.0,8.0,3.0,7.0,7.0,9.0
R,1.0,0.0,2.0,0.0,0.0,6.0,7.0,6.0,3.0,7.0,6.0,7.0,2.0,7.0,2.0,8.0
H,5.0,10.0,8.0,8.0,8.0,7.0,7.0,5.0,6.0,7.0,6.0,7.0,3.0,8.0,4.0,8.0
A,5.0,10.0,7.0,8.0,5.0,8.0,2.0,2.0,2.0,6.0,2.0,7.0,3.0,8.0,4.0,8.0
A,4.0,10.0,6.0,8.0,4.0,12.0,3.0,5.0,3.0,11.0,2.0,11.0,3.0,6.0,4.0,10.0
U,7.0,14.0,7.0,9.0,4.0,6.0,6.0,4.0,4.0,6.0,7.0,8.0,5.0,6.0,2.0,8.0
E,4.0,8.0,5.0,7.0,6.0,9.0,6.0,5.0,3.0,7.0,6.0,10.0,5.0,8.0,8.0,10.0
A,2.0,5.0,4.0,5.0,2.0,7.0,5.0,3.0,1.0,7.0,0.0,8.0,2.0,7.0,1.0,8.0
T,4.0,7.0,5.0,4.0,5.0,8.0,9.0,4.0,4.0,8.0,5.0,7.0,3.0,8.0,9.0,6.0
J,3.0,9.0,5.0,6.0,2.0,8.0,6.0,3.0,6.0,15.0,5.0,9.0,1.0,6.0,0.0,7.0
C,5.0,10.0,7.0,6.0,3.0,7.0,8.0,7.0,9.0,5.0,7.0,11.0,2.0,7.0,4.0,9.0
M,4.0,11.0,5.0,8.0,3.0,8.0,7.0,13.0,2.0,6.0,9.0,8.0,8.0,6.0,0.0,8.0
B,4.0,4.0,5.0,4.0,4.0,8.0,7.0,5.655499,6.0,7.0,6.0,6.0,3.0,8.0,6.0,10.0
X,2.0,7.0,3.0,5.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
H,4.0,6.2792816,6.0,5.0,4.0,9.0,6.0,3.0,6.0,10.0,2.0,7.0,3.0,7.0,3.0,10.0
J,2.0,4.0,2.0,3.0,1.0,9.0,7.0,3.0,7.0,11.0,4.0,9.0,0.0,7.0,1.0,7.0
K,7.0,10.0,10.0,8.0,7.0,4.0,9.0,3.0,7.629969,10.0,10.0,9.0,5.0,8.0,5.0,6.0
P,5.0,8.0,6.0,8.0,8.0,7.0,6.0,4.0,4.0,7.0,6.0,8.0,7.0,10.0,5.0,7.0
K,5.0,8.0,7.0,7.0,9.0,7.0,8.0,4.0,4.0,8.0,6.0,8.0,7.0,11.0,5.0,5.0
J,2.0,7.0,3.0,5.0,2.0,10.0,6.0,1.0,6.0,11.0,2.5932732,7.0,0.0,7.0,1.0,7.0
J,3.0,9.0,4.0,7.0,1.0,10.0,4.0,11.0,2.0,12.0,9.0,12.0,2.0,6.0,0.0,8.0
T,3.0,2.0,4.0,3.0,2.0,8.0,11.0,3.6040387,6.0,6.0,11.0,9.0,2.0,11.0,2.0,8.0
H,6.0,8.0,9.0,6.0,6.0,8.0,7.0,2.0,6.0,10.0,5.0,8.0,3.0,8.0,3.0,8.0
F,5.0,11.0,8.0,8.0,6.0,9.0,8.0,1.9898106,7.0,13.0,5.0,5.0,5.0,10.0,4.0,8.0
L,4.0,8.0,4.0,5.0,2.0,0.0,0.0,8.0,6.0,0.0,3.0,5.0,0.0,8.0,0.0,8.0
V,4.0,9.0,5.0,7.0,4.0,8.0,11.0,2.0,2.0,5.0,10.0,8.0,3.0,11.0,3.0,8.0
S,4.0,4.0,5.0,5.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,8.0,0.0,8.0,9.0,7.0
P,5.0,12.0,7.0,9.0,6.0,8.0,9.0,5.0,4.0,11.0,5.0,4.0,3.0,11.0,5.0,8.0
O,8.0,11.0,6.0,6.0,4.0,8.0,2.541672,4.0,3.0,10.0,4.0,12.0,4.0,6.0,6.0,8.0
L,1.0,2.0,3.0,1.9526186,0.0,7.0,5.0,2.0,8.0,7.0,3.0,9.0,0.0,7.0,3.0,8.0
J,0.0,0.0,2.0,1.0,1.0,11.0,4.0,6.0,3.0,12.0,6.0,10.867772,0.0,7.0,0.0,8.0
W,2.0,3.0428832,4.0,4.0,2.0,6.0,8.0,4.0,1.0,7.0,9.0,8.0,6.0,10.0,0.0,8.0
K,3.0,9.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,9.0,3.0,8.0,2.0,8.0
C,5.0,7.0,5.0,5.0,2.0,4.0,10.0,6.0,7.0,13.0,9.0,7.0,2.0,10.0,1.0,6.0
I,1.0,6.0,0.0,6.0,1.0,7.0,7.0,6.0,3.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
Q,4.0,9.0,5.0,10.0,6.0,8.0,7.0,8.0,4.0,6.0,5.0,8.0,3.0,8.0,6.0,10.0
B,5.0,10.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,2.0,8.0,6.0,9.514344
H,4.0,6.0,4.0,5.0,2.0,7.0,7.0,15.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
U,7.0,8.0,7.0,5.0,3.0,3.0,9.0,6.0,7.0,10.0,10.0,9.0,3.0,9.0,3.0,5.0
F,6.0,10.0,5.0,5.0,4.0,7.0,8.0,4.0,4.0,10.0,6.0,8.0,3.0,9.0,7.0,10.0
I,2.0,9.0,2.0,6.0,1.0,7.0,7.0,0.0,8.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
Q,2.0,1.0,2.0,1.0,1.0,8.0,7.0,6.0,4.0,6.0,6.0,8.0,3.0,8.0,3.0,8.0
M,4.0,3.0,6.0,4.0,4.0,8.0,6.0,7.0,2.0,7.0,7.0,8.0,9.0,5.900262,2.0,8.0
E,4.0,8.0,4.0,6.0,2.0,3.0,7.0,6.0,11.0,7.0,7.0,15.0,0.0,8.0,7.0,7.0
Q,9.0,15.0,9.0,8.0,5.0,8.0,6.0,4.0,6.0,11.0,6.0,8.0,3.0,10.0,6.0,10.0
Z,4.0,8.0,6.0,6.0,4.0,6.0,8.0,5.0,10.0,7.0,7.0,10.0,1.0,9.0,8.0,7.0
R,5.0,10.0,6.0,8.0,7.0,7.0,6.0,5.0,4.0,7.0,6.0,8.0,5.0,8.0,7.0,11.0
H,8.879267,12.0,12.011563,8.0,10.0,10.0,7.0,3.0,6.0,10.0,3.0,7.0,3.0,8.0,4.0,8.0
V,3.0,5.0,4.0,3.0,2.0,5.0,10.0,3.0,6.0,11.0,10.0,8.0,2.0,10.0,1.0,7.0
T,4.0,6.0,6.0,4.0,5.0,7.0,8.0,5.0,7.0,8.0,7.0,8.0,3.0,9.0,5.0,6.0
B,3.0,9.0,4.0,6.0,5.0,8.0,8.0,5.0,6.0,7.0,6.0,6.0,2.0,8.0,6.0,10.0
O,4.0,5.0,6.0,4.0,3.0,7.0,7.0,4.0,3.0,8.0,5.0,8.0,4.0,8.0,5.0,8.0
Q,7.0,8.0,8.0,9.0,8.0,9.0,11.0,6.0,2.0,7.0,7.0,10.0,5.0,12.552189,8.0,7.0
M,6.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,5.0,7.0,8.0,8.0,8.0,6.0,2.0,7.0
I,2.0,5.0,3.0,3.0,2.0,9.0,8.0,3.0,6.0,8.0,6.0,5.0,2.0,9.0,7.0,6.0
M,4.0,7.0,4.0,5.0,3.0,8.0,7.0,13.0,2.0,5.0,9.0,8.0,8.0,6.0,0.0,8.0
G,5.0,7.0,6.0,5.0,5.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,4.0,9.0,8.0,10.0
O,4.0,9.0,5.0,7.0,5.0,8.0,7.0,8.0,4.0,6.557278,5.0,7.30184,3.0,8.0,3.0,8.0
N,3.0,6.0,4.0,4.0,2.0,7.0,8.0,5.0,4.0,7.0,6.0,8.0,4.0,9.0,1.0,6.0
I,2.0,9.0,2.0,6.6415324,2.0,8.0,7.0,2.0,8.0,12.0,6.0,8.0,0.0,8.0,2.0,8.0
P,4.0,10.0,6.0,8.0,5.0,9.0,8.0,4.0,4.0,11.0,5.0,4.0,3.0,9.0,4.0,8.0
S,6.0,9.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0,3.0,8.0,10.599119,9.0
B,1.0,3.3451128,2.4109633,1.0,1.0,7.0,7.0,5.0,5.0,8.0,6.0,6.0,2.0,8.0,6.0,9.0
L,3.0,6.0,4.0,5.0,3.0,7.0,8.0,5.0,6.0,7.0,5.0,8.0,2.0,7.0,5.0,8.0
N,5.0,10.0,8.0,7.0,7.0,8.0,7.0,2.0,4.0,9.0,5.0,6.0,7.0,11.0,3.0,6.0
O,4.0,7.0,5.0,5.0,2.0,8.0,6.0,8.0,7.0,10.0,5.0,10.0,3.0,8.0,4.0,8.0
H,4.0,10.0,6.0,7.0,8.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,5.0,10.0,8.0,10.0
Z,2.0,1.0,2.0,3.0,1.0,7.0,7.0,3.0,9.0,8.0,6.0,8.0,0.0,8.0,7.0,8.0
L,4.0,9.0,6.0,8.0,3.0,6.0,5.0,2.0,8.0,7.0,2.0,12.0,1.0,8.0,4.0,9.0
J,6.0,7.0,7.0,9.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,9.0,3.0,8.0,4.0,8.0
W,4.0,7.0,6.0,5.0,3.0,10.0,8.0,5.0,1.0,5.0,10.0,8.0,8.0,11.0,0.0,8.0
U,2.0,4.0,3.0,3.0,2.0,5.0,8.0,5.0,5.0,9.0,10.0,9.0,3.0,10.0,1.0,8.0
N,2.0,4.0,2.0,3.0,1.0,7.0,7.0,11.0,1.0,6.0,6.0,8.0,4.969903,9.0,0.0,8.0
M,4.0,4.0,5.0,6.0,3.0,7.0,7.0,12.630355,1.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
V,3.0,8.0,5.0,6.0,2.0,7.0,8.0,4.0,2.0,7.0,13.0,8.0,3.0,10.0,0.0,8.0
O,3.0,6.0,5.0,5.0,3.0,8.0,8.0,3.0,6.0,6.0,6.0,8.0,5.0,9.0,5.0,8.0
F,4.0,11.0,5.0,8.0,2.0,1.0,13.0,5.0,4.0,12.0,10.0,7.0,0.0,8.0,2.0,6.0
D,5.0,11.0,6.0,8.0,4.0,11.0,7.0,4.0,7.0,11.0,2.0,5.0,3.0,8.0,3.0,8.0
L,5.0,8.0,6.0,6.0,5.0,8.0,6.0,3.0,7.0,7.0,6.0,6.0,6.0,8.0,4.0,7.0
A,2.0,6.0,3.0,4.0,2.0,11.0,2.0,3.0,2.0,10.0,2.0,9.0,2.0,5.0,2.0,8.0
B,2.0,1.0,3.0,1.0,2.0,7.0,8.0,5.0,5.0,7.0,6.0,6.0,1.0,8.0,5.0,8.0
U,5.0,9.0,8.0,8.0,7.0,7.0,6.0,4.0,4.0,5.0,7.0,7.0,6.0,8.0,1.0,6.0
V,5.0,8.0,6.0,6.0,3.0,4.0,11.0,4.0,5.0,11.0,12.0,8.0,2.0,10.0,1.0,8.0
V,5.0,9.0,6.0,8.0,2.0,3.0,11.0,4.0,4.0,10.0,11.0,8.0,2.0,10.0,1.0,8.0
J,2.0,7.0,2.0,5.0,1.0,14.604975,2.0,6.0,5.0,13.0,2.0,10.0,0.0,7.0,0.0,8.0
K,6.0,12.284456,6.0,8.0,4.0,8.0,7.0,3.0,7.0,8.0,6.0,8.0,6.0,9.0,4.0,7.0
A,1.0,1.0,2.0,1.0,0.0,8.0,3.0,2.0,0.0,7.0,2.0,8.0,1.0,7.0,1.0,7.0
I,2.0,1.0,1.0,3.0,1.0,7.0,7.0,2.0,7.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
G,3.0,8.0,4.0,6.0,4.0,7.0,6.0,5.0,4.0,7.0,6.0,10.0,2.0,8.0,4.0,8.0
J,1.0,0.0,2.0,0.0,0.0,10.0,5.0,4.0,4.0,12.0,5.0,10.0,1.0,7.0,1.0,8.0
X,5.0,8.0,9.0,6.0,5.0,5.0,8.0,1.0454009,8.0,11.0,8.42097,9.0,3.0,8.0,3.0,6.0
X,3.0,5.0,6.0,3.0,2.0,9.0,7.0,1.0,9.0,11.0,3.0,8.0,3.0,8.0,4.0,9.0
F,2.0,7.0,3.0,5.0,2.0,4.0,11.0,6.0,4.0,10.0,9.0,5.0,2.0,9.0,2.0,7.0
L,5.0,10.0,6.0,8.0,4.0,6.0,4.0,3.0,8.0,6.0,1.0,8.0,2.0,5.0,3.0,7.0
U,2.0,4.0,3.0,3.0,1.0,7.0,8.0,5.0,7.0,9.0,9.0,7.0,3.0,9.0,2.0,6.0
T,8.0,10.0,8.0,8.0,5.0,5.0,13.0,5.0,6.0,12.0,9.0,3.0,2.0,12.0,2.0,4.0
H,11.0,14.361005,10.0,8.0,7.0,7.0,8.0,4.0,5.0,9.0,7.0,8.0,8.0,6.0,9.0,8.0
K,4.0,6.0,7.0,4.977514,3.0,4.0,7.0,3.0,7.0,11.0,11.0,11.0,3.0,8.0,4.0,6.0
M,5.0,7.0,8.0,6.0,8.0,7.0,9.0,5.0,0.0,7.0,6.0,8.0,9.0,9.0,6.0,5.32831
K,6.0,11.0,8.0,6.0,5.0,10.0,6.0,1.0,6.0,10.0,3.0,8.0,3.0,9.0,4.0,11.0
D,5.0,11.0,7.0,8.0,5.0,10.0,7.0,3.0,7.0,11.0,4.0,5.0,3.0,8.0,3.0,8.0
O,2.0,3.0,3.0,2.0,2.0,7.0,7.0,6.0,3.0,9.0,6.0,9.0,2.0,8.0,2.0,8.0
H,4.0,7.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,7.0,8.0,3.0,9.0,3.0,8.0
E,4.0,10.0,6.0,7.707311,4.0,7.0,8.0,2.0,7.0,11.0,7.0,8.0,2.0,9.0,5.0,9.0
F,4.0,8.0,5.0,6.0,3.0,5.0,10.0,2.0,6.5720043,13.0,8.0,6.0,1.0,10.0,2.0,6.0
L,4.0,8.0,5.0,8.0,3.0,0.0,2.0,4.0,6.0,1.0,0.0,8.0,0.0,8.0,0.0,8.0
Y,2.0,2.0,4.0,3.0,1.0,7.0,10.0,1.0,7.0,7.0,11.0,8.0,1.0,11.0,2.0,8.0
W,5.0,9.0,8.0,7.0,5.0,6.0,8.0,5.0,2.0,7.0,8.0,8.0,9.0,9.0,0.0,8.0
O,3.0,10.0,5.0,7.0,4.0,7.0,8.0,8.0,5.0,7.0,8.0,11.0,4.0,8.0,3.0,8.0
K,7.0,10.0,10.0,8.0,8.0,3.0,7.0,2.0,6.0,9.0502,11.0,11.0,5.0,8.0,4.0,6.0
V,2.0,5.0,3.0,3.0,2.0,4.0,11.300475,3.0,3.0,10.0,11.0,7.0,2.0,11.0,1.0,7.0
Y,6.0,10.0,7.0,7.0,5.0,3.0,10.0,1.0,7.0,10.0,11.0,8.0,2.0,10.0,3.0,5.0
G,4.0,8.0,5.0,6.0,6.007697,8.0,7.0,4.0,3.0,6.0,5.0,8.0,7.0,8.0,7.0,11.0
O,5.0,11.0,5.0,6.0,3.0,10.0,2.0,4.0,4.0,11.0,4.0,11.0,3.0,5.2165995,5.0,10.0
D,6.0,13.0,6.0,7.0,6.0,9.0,7.0,4.0,5.0,9.0,5.0,6.0,4.0,8.0,8.0,8.0
T,2.0,4.0,3.0,4.0,3.0,7.0,9.0,3.0,8.0,7.0,7.0,9.0,0.0,8.0,6.0,8.0
W,6.0,10.0,6.0,7.0,5.0,5.0,8.0,3.0,3.0,7.0,8.0,8.0,8.0,11.0,2.0,6.0
R,3.0,5.0,4.0,6.0,3.0,11.0,4.0,3.0,4.0,9.0,4.0,8.0,3.0,7.0,7.0,9.0
T,5.0,11.0,6.0,8.0,6.0,7.0,7.0,6.1790752,7.0,7.0,7.0,8.0,3.0,10.0,7.0,6.0
C,6.0,9.0,5.0,6.0,3.0,4.0,7.0,5.0,7.0,11.0,10.0,12.0,1.0,8.0,3.0,8.0
F,5.0,9.0,5.0,5.0,3.0,8.0,8.0,2.0,4.0,10.0,6.0,5.0,3.0,9.0,5.0,7.0
F,3.0,6.0,5.0,5.0,3.0,7.0,9.0,3.0,5.0,10.0,8.0,6.0,4.0,10.0,2.0,7.0
X,3.0,4.0,5.0,3.0,2.0,8.0,7.0,1.0,8.0,11.0,5.0,8.0,2.0,8.0,3.0,7.0
N,1.0,0.0,1.0,0.0,1.0,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
I,1.0,3.0,2.0,1.0,1.0,8.0,7.0,2.0,6.0,10.0,5.0,8.0,1.0,8.0,3.0,8.265771
V,7.0,12.0,7.0,8.0,4.0,4.0,11.0,3.0,4.0,10.0,11.0,7.0,4.0,9.0,2.0,7.0
W,7.0,10.0,7.0,5.0,5.0,3.0,9.0,3.0,4.0,10.0,10.0,8.0,8.0,10.0,1.0,6.0
S,4.8039513,4.0,5.0,8.0,3.0,7.0,5.0,6.0,10.0,5.0,6.0,10.0,0.0,9.0,9.0,8.0
K,6.0,8.0,9.0,6.0,6.0,8.0,7.0,2.0,7.618584,10.0,5.0,11.0,4.0,8.0,4.0,8.0
Z,2.0,3.0,4.0,2.0,2.0,7.0,8.0,2.0,9.0,11.0,7.0,8.0,1.0,9.0,5.0,5.0
T,4.0,9.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,10.0
U,5.0,8.0,6.0,6.0,2.0,4.0,7.0,7.0,6.0,11.0,12.0,9.0,3.0,9.0,0.0,7.0
D,3.0,6.0,4.0,4.0,4.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,3.0,8.0,3.0,8.0
X,4.0,7.0,6.0,5.0,3.0,8.0,7.0,4.0,7.0,7.0,6.0,7.0,2.0,8.0,3.0,7.0
I,3.0,6.0,4.0,4.0,2.0,6.0,7.0,1.0,8.0,13.0,7.0,8.0,0.0,8.0,1.0,7.0
M,4.0,7.0,6.0,5.0,5.0,7.0,6.0,6.0,4.0,7.0,7.0,9.0,7.0,6.0,3.0,8.0
B,4.0,6.0,4.0,4.0,5.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0
Z,3.0,7.0,5.0,5.0,3.0,7.0,8.0,2.0,9.0,11.0,6.0,8.0,2.0,9.0,6.0,7.0
A,4.0,5.0,6.0,4.0,5.0,7.0,8.0,5.0,6.0,7.0,5.0,8.0,6.0,8.0,6.0,6.0
H,3.0,8.0,3.0,5.0,2.0,7.0,7.0,14.0,2.0,7.0,7.0,8.0,3.0,8.0,0.0,8.0
U,1.0,0.0,2.0,1.0650029,0.0,7.0,7.0,9.0,4.0,7.0,10.0,8.0,3.0,10.0,0.0,8.0
B,5.0,6.0,6.0,6.0,5.0,7.0,7.0,4.0,6.0,7.0,6.0,10.0,5.0,8.0,8.0,10.0
G,3.0,6.0,4.0,5.0,3.0,6.0,7.0,5.0,4.0,9.0,6.0,12.0,2.0,9.0,4.0,10.0
