rowid_test,counterfactual_rank,pred,measure_validation,measure_L0,measure_gower,type,dataset_name,syn_name,run_model,model_name,timestamp
5083,1,0.466082870960236,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5091,1,0.474436789751053,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5100,1,0.314550042152405,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5101,1,0.465125530958176,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5102,1,0.415215164422989,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5103,1,0.432173252105713,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5104,1,0.446804612874985,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5114,1,0.277253925800324,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5115,1,0.471326142549515,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5118,1,0.489758670330048,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5121,1,0.418795257806778,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5123,1,0.455323368310928,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5124,1,0.467540085315704,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5133,1,0.414240956306458,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5134,1,0.434721559286118,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5136,1,0.471470981836319,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5143,1,0.330868542194366,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5161,1,0.474436789751053,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5165,1,0.458190083503723,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5168,1,0.489302963018417,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5170,1,0.490857660770416,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5178,1,0.451639324426651,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5179,1,0.499526530504227,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5186,1,0.448151499032974,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6256,1,0.373970121145248,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6482,1,0.473674476146698,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6496,1,0.339893937110901,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6497,1,0.44138377904892,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6511,1,0.435740530490875,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6514,1,0.297002255916595,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6627,1,0.436688899993897,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6629,1,0.462278038263321,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6631,1,0.44138377904892,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6637,1,0.28441846370697,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6641,1,0.4448661506176,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6642,1,0.421798586845398,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6647,1,0.37565004825592,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6648,1,0.356904804706574,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6654,1,0.47859126329422,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6713,1,0.401219069957733,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6764,1,0.407506585121155,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6819,1,0.458142817020416,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6874,1,0.443185597658157,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6889,1,0.365824431180954,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6942,1,0.449806451797485,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
6959,1,0.490490227937698,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7017,1,0.453170567750931,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7144,1,0.475360572338104,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7145,1,0.495022505521774,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7164,1,0.448339611291885,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7209,1,0.46199506521225,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7270,1,0.494767099618912,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7535,1,0.417126208543777,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7552,1,0.365597367286682,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7553,1,0.491847515106201,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7571,1,0.480712831020355,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7665,1,0.386326938867569,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7670,1,0.43164137005806,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7680,1,0.425774097442627,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7691,1,0.478092670440674,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7695,1,0.451415449380875,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
7750,1,0.478051900863648,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
8,1,0.609654307365418,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
61,1,0.516060173511505,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
99,1,0.501649856567383,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
184,1,0.54968249797821,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
311,1,0.607601583003998,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
327,1,0.637005507946014,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
382,1,0.620003998279572,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
410,1,0.598469853401184,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
454,1,0.575362682342529,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
502,1,0.52910453081131,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
561,1,0.548318386077881,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
571,1,0.644403040409088,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
595,1,0.551086068153381,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
598,1,0.61682653427124,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
763,1,0.54968249797821,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
796,1,0.509787201881409,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
818,1,0.589773654937744,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
901,1,0.624144494533539,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
937,1,0.667094051837921,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
948,1,0.523431479930878,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1084,1,0.510645568370819,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1104,1,0.532704532146454,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1120,1,0.501649856567383,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1139,1,0.627311527729034,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1142,1,0.54968249797821,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1177,1,0.635591149330139,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1180,1,0.509049654006958,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1272,1,0.529594600200653,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1327,1,0.589305639266968,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1333,1,0.52910453081131,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1342,1,0.545056223869324,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1351,1,0.596781015396118,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1354,1,0.509913444519043,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1428,1,0.501833260059357,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1462,1,0.568761050701141,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1514,1,0.543417036533356,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1518,1,0.567946374416351,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1572,1,0.602585136890411,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1576,1,0.604031682014465,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1586,1,0.549230635166168,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1620,1,0.54968249797821,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1743,1,0.611941874027252,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1760,1,0.551086068153381,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1797,1,0.531953275203705,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1815,1,0.50075101852417,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1831,1,0.55423766374588,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1846,1,0.515735864639282,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1858,1,0.560399651527405,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1885,1,0.568761050701141,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1938,1,0.604031682014465,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1948,1,0.512947678565979,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1969,1,0.522520422935486,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
1989,1,0.568761050701141,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2049,1,0.504625558853149,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2066,1,0.553033232688904,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2067,1,0.564688742160797,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2168,1,0.50691545009613,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2228,1,0.548398554325104,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2336,1,0.517842888832092,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2515,1,0.634212672710419,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2555,1,0.553269565105438,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2585,1,0.596527874469757,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2604,1,0.591161012649536,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2611,1,0.501649856567383,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2623,1,0.512165546417236,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2644,1,0.505124747753143,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2738,1,0.559684753417969,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2774,1,0.639651954174042,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2842,1,0.551086068153381,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2887,1,0.50075101852417,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2916,1,0.517842888832092,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2917,1,0.551086068153381,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
2951,1,0.512591302394867,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3111,1,0.523281872272492,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3137,1,0.501649856567383,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3158,1,0.582658171653748,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3243,1,0.516585886478424,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3265,1,0.685385286808014,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3306,1,0.566859722137451,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3320,1,0.647838890552521,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3335,1,0.525706648826599,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3399,1,0.515967845916748,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3403,1,0.518328726291657,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3571,1,0.551086068153381,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3603,1,0.520954191684723,1,3,6,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3641,1,0.537848591804504,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3645,1,0.596781015396118,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3680,1,0.619007050991058,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3681,1,0.515967845916748,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3692,1,0.50075101852417,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3706,1,0.556613028049469,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3716,1,0.631079316139221,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3751,1,0.597904801368713,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3779,1,0.784529745578766,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3809,1,0.50075101852417,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3822,1,0.548398554325104,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3832,1,0.517092406749725,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3841,1,0.551086068153381,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3872,1,0.611462771892548,1,2,7,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3887,1,0.54968249797821,1,1,8,syn,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
